season,injury,from,until,days,games,player,url
1516,Back trouble,2015-08-24,2015-08-31,7,2,Laurent Koscielny,/laurent-koscielny/profil/spieler/76277
1516,Patella problems,2015-08-23,2015-09-07,15,3,Brendan Galloway,/brendan-galloway/profil/spieler/208244
1516,Ankle Injury,2015-08-01,2015-09-14,44,8,Luke Garbutt,/luke-garbutt/profil/spieler/110860
1516,Groin Injury,2016-02-22,2016-09-09,200,,Will Keane,/will-keane/profil/spieler/118535
1516,Cruciate Ligament Injury,2015-07-23,2016-04-17,269,42,Florin Gardos,/florin-gardos/profil/spieler/57423
1516,Fracture-dislocation of the ankle,2016-03-28,2017-04-01,369,40,Jack Butland,/jack-butland/profil/spieler/128899
1516,Shoulder Injury,2016-06-27,2016-06-30,3,,Ashley Williams,/ashley-williams/profil/spieler/67355
1516,Ruptured lateral collateral ligament,2016-03-31,2016-04-27,27,7,Christian Benteke,/christian-benteke/profil/spieler/50201
1516,Thigh Problems,2015-09-21,2015-10-22,31,6,Christian Benteke,/christian-benteke/profil/spieler/50201
1516,Bruised Ankle,2015-12-03,2015-12-18,15,2,Ritchie De Laet,/ritchie-de-laet/profil/spieler/55687
1516,Ankle Injury,2015-10-19,2015-12-07,49,9,Nacer Chadli,/nacer-chadli/profil/spieler/59631
1516,Hamstring Injury,2015-12-03,2016-12-18,381,84,Mike Williamson,/mike-williamson/profil/spieler/10642
1516,Elbow Injury,2015-09-07,2015-09-19,12,2,Mike Williamson,/mike-williamson/profil/spieler/10642
1516,Calf Injury,2016-04-24,2017-03-01,311,79,Yaya Sanogo,/yaya-sanogo/profil/spieler/127194
1516,Ill,2015-12-04,2015-12-10,6,2,Yaya Sanogo,/yaya-sanogo/profil/spieler/127194
1516,Groin Injury,2015-09-14,2015-11-11,58,13,Yaya Sanogo,/yaya-sanogo/profil/spieler/127194
1516,Medial Collateral Ligament Injury,2016-05-05,2016-07-07,63,2,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
1516,Knee Injury,2016-02-22,2016-04-28,66,13,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
1516,Thigh muscle rupture,2015-10-26,2015-11-19,24,4,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
1516,Hamstring Injury,2015-09-12,2016-01-12,122,19,Steven Taylor,/steven-taylor/profil/spieler/17273
1516,Calf Injury,2016-02-10,2016-03-18,37,6,José Manuel Jurado,/jose-manuel-jurado/profil/spieler/28261
1516,Hamstring Injury,2015-10-01,2015-11-07,37,5,José Manuel Jurado,/jose-manuel-jurado/profil/spieler/28261
1516,Torn Meniscus,2015-09-28,2015-11-16,49,5,Nordin Amrabat,/nordin-amrabat/profil/spieler/55619
1516,Hamstring Injury,2015-09-17,2015-09-24,7,2,Nordin Amrabat,/nordin-amrabat/profil/spieler/55619
1516,Ankle Injury,2016-02-03,2016-03-20,46,7,Mbemba,/mbemba/profil/spieler/203348
1516,Hamstring Injury,2015-07-11,2015-08-23,43,3,Aiden McGeady,/aiden-mcgeady/profil/spieler/21333
1516,Thigh Muscle Strain,2015-12-03,2016-01-08,36,6,Franck Tabanou,/franck-tabanou/profil/spieler/66413
1516,Cruciate Ligament Rupture,2015-10-15,2016-05-12,210,50,Danny Ings,/danny-ings/profil/spieler/134294
1516,Inguinal Hernia,2015-10-03,2015-12-31,89,12,Doneil Henry,/doneil-henry/profil/spieler/157907
1516,Cartilage Damage,2016-05-09,2017-01-02,238,29,Danny Welbeck,/danny-welbeck/profil/spieler/67063
1516,Knee Surgery,2015-09-03,2016-02-04,154,30,Danny Welbeck,/danny-welbeck/profil/spieler/67063
1516,Bruised Knee,2015-08-14,2015-09-16,33,5,Oscar,/oscar/profil/spieler/85314
1516,Bruised Rib,2015-10-11,2015-11-07,27,7,Paddy McNair,/paddy-mcnair/profil/spieler/167268
1516,Calf Injury,2016-02-06,2016-04-01,55,9,James Tomkins,/james-tomkins/profil/spieler/61592
1516,Ankle problems,2016-04-07,2016-04-19,12,2,Alessandro Diamanti,/alessandro-diamanti/profil/spieler/23197
1516,Unknown Injury,2015-12-13,2016-02-06,55,4,Manu García,/manu-garcia/profil/spieler/277118
1516,Calf Problems,2015-11-21,2016-01-03,43,10,Mikel Arteta,/mikel-arteta/profil/spieler/7451
1516,Sprained Ankle,2015-10-22,2015-11-06,15,4,Mikel Arteta,/mikel-arteta/profil/spieler/7451
1516,Calf Injury,2015-10-29,2015-12-01,33,6,Theo Walcott,/theo-walcott/profil/spieler/33713
1516,Knee Surgery,2015-11-06,2016-11-08,368,48,Tyias Browning,/tyias-browning/profil/spieler/156934
1516,Hamstring Injury,2016-05-12,2016-07-15,64,,Mathieu Debuchy,/mathieu-debuchy/profil/spieler/27306
1516,Torn Muscle,2016-02-18,2016-03-17,28,4,Mathieu Debuchy,/mathieu-debuchy/profil/spieler/27306
1516,Hamstring Injury,2016-03-29,2016-04-22,24,3,Benik Afobe,/benik-afobe/profil/spieler/110858
1516,Hamstring Injury,2015-12-14,2016-01-23,40,10,Jeffrey Schlupp,/jeffrey-schlupp/profil/spieler/157506
1516,Unknown Injury,2016-04-13,2016-04-25,12,4,Jason Denayer,/jason-denayer/profil/spieler/277114
1516,Calf Strain,2016-03-29,2016-04-06,8,1,Jason Denayer,/jason-denayer/profil/spieler/277114
1516,Hip problems,2016-01-23,2016-02-04,12,3,Jason Denayer,/jason-denayer/profil/spieler/277114
1516,Thigh Muscle Strain,2015-11-25,2016-01-04,40,9,Jason Denayer,/jason-denayer/profil/spieler/277114
1516,Rest,2015-10-12,2015-10-22,10,2,Jason Denayer,/jason-denayer/profil/spieler/277114
1516,Knock,2015-12-08,2015-12-11,3,1,Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818
1516,Back trouble,2016-04-18,2016-04-21,3,1,Bacary Sagna,/bacary-sagna/profil/spieler/26764
1516,Thigh Problems,2015-09-17,2015-10-17,30,5,Mile Jedinak,/mile-jedinak/profil/spieler/28336
1516,Cruciate Ligament Rupture,2015-10-10,2016-11-09,396,29,Tim Krul,/tim-krul/profil/spieler/33027
1516,Twisted knee,2015-10-29,2015-12-31,63,13,Pablo Zabaleta,/pablo-zabaleta/profil/spieler/20007
1516,Twisted knee,2015-08-20,2015-09-24,35,6,Pablo Zabaleta,/pablo-zabaleta/profil/spieler/20007
1516,Ankle Injury,2016-04-21,2016-05-16,25,7,Divock Origi,/divock-origi/profil/spieler/148368
1516,Thigh Problems,2016-03-24,2016-04-04,11,1,Divock Origi,/divock-origi/profil/spieler/148368
1516,Knee Surgery,2016-01-07,2016-02-04,28,8,Divock Origi,/divock-origi/profil/spieler/148368
1516,Torn Muscle Fibre,2015-12-28,2016-01-21,24,7,Divock Origi,/divock-origi/profil/spieler/148368
1516,Twisted knee,2015-10-31,2016-01-10,71,11,Matt Jarvis,/matt-jarvis/profil/spieler/15921
1516,Back Injury,2016-02-01,2016-03-11,39,6,Ryan Shawcross,/ryan-shawcross/profil/spieler/45861
1516,Back Injury,2015-07-12,2015-10-18,98,10,Ryan Shawcross,/ryan-shawcross/profil/spieler/45861
1516,Hamstring Injury,2016-01-24,2016-03-05,41,9,Muhamed Besic,/muhamed-besic/profil/spieler/93905
1516,Thigh Problems,2015-09-12,2015-11-02,51,9,Muhamed Besic,/muhamed-besic/profil/spieler/93905
1516,Ankle Injury,2016-02-02,2016-04-19,77,13,James McArthur,/james-mcarthur/profil/spieler/41416
1516,Disrupted Calf Muscle,2015-12-21,2016-02-04,45,9,Yannick Bolasie,/yannick-bolasie/profil/spieler/75471
1516,Knock,2016-01-25,2016-08-22,210,18,Yohan Benalouane,/yohan-benalouane/profil/spieler/50477
1516,Knock,2016-01-30,2016-02-05,6,2,Yohan Cabaye,/yohan-cabaye/profil/spieler/29434
1516,Hamstring Injury,2015-12-10,2016-06-01,174,13,Jordan Rossiter,/jordan-rossiter/profil/spieler/258924
1516,Torn Muscle Fibre,2015-10-15,2015-12-03,49,4,Jordan Rossiter,/jordan-rossiter/profil/spieler/258924
1516,Knee Surgery,2015-06-26,2015-09-20,86,10,Ryan Bertrand,/ryan-bertrand/profil/spieler/40611
1516,Knock,2015-11-23,2015-12-14,21,5,Ander Herrera,/ander-herrera/profil/spieler/99343
1516,Ankle Injury,2016-01-29,2016-03-06,37,9,Callum McManaman,/callum-mcmanaman/profil/spieler/61711
1516,Thigh Problems,2016-04-04,2016-04-07,3,1,Lucas Leiva,/lucas-leiva/profil/spieler/41414
1516,Hamstring Injury,2016-02-11,2016-02-15,4,1,Lucas Leiva,/lucas-leiva/profil/spieler/41414
1516,Calf Injury,2016-03-03,2016-03-31,28,5,Petr Cech,/petr-cech/profil/spieler/5658
1516,Thigh Problems,2015-11-01,2016-01-09,69,13,Bryan Oviedo,/bryan-oviedo/profil/spieler/124983
1516,Torn Collateral Ligament,2015-08-29,2015-09-19,21,3,Bryan Oviedo,/bryan-oviedo/profil/spieler/124983
1516,Hamstring Injury,2015-08-29,2015-09-19,21,3,Charlie Daniels,/charlie-daniels/profil/spieler/61819
1516,Hip Injury,2015-10-08,2015-12-26,79,10,Tommie Hoban,/tommie-hoban/profil/spieler/183161
1516,Fractured Leg,2016-02-20,2016-12-01,285,68,Conor McGrandles,/conor-mcgrandles/profil/spieler/203127
1516,Calf Injury,2015-10-11,2015-11-07,27,4,Wayne Routledge,/wayne-routledge/profil/spieler/14066
1516,Bruised Ankle,2015-10-17,2015-11-07,21,4,Fabio Borini,/fabio-borini/profil/spieler/96754
1516,Hamstring Injury,2016-02-02,2016-03-10,37,7,Jason Puncheon,/jason-puncheon/profil/spieler/47995
1516,Knee Surgery,2016-03-17,2016-05-16,60,9,Nabil Bentaleb,/nabil-bentaleb/profil/spieler/245537
1516,Ankle Injury,2015-09-10,2015-12-07,88,17,Nabil Bentaleb,/nabil-bentaleb/profil/spieler/245537
1516,Ankle Injury,2015-07-08,2015-11-07,122,22,Alex Song,/alex-song/profil/spieler/27394
1516,Hamstring Injury,2015-11-03,2015-11-30,27,5,José Enrique,/jose-enrique/profil/spieler/35571
1516,Influenza,2015-10-05,2015-10-20,15,1,Dame N'Doye,/dame-ndoye/profil/spieler/44855
1516,Achilles tendon problems,2016-01-02,2016-02-19,48,8,Vurnon Anita,/vurnon-anita/profil/spieler/30670
1516,Muscle Injury,2016-02-27,2016-03-10,12,3,Victor Moses,/victor-moses/profil/spieler/59866
1516,Hamstring Injury,2015-12-05,2016-01-16,42,9,Victor Moses,/victor-moses/profil/spieler/59866
1516,Achilles Irritation,2016-03-07,2016-04-21,45,8,Santi Cazorla,/santi-cazorla/profil/spieler/15799
1516,Knee Injury,2015-11-30,2016-03-07,98,20,Santi Cazorla,/santi-cazorla/profil/spieler/15799
1516,Knee Injury,2016-04-09,2016-04-30,21,3,Timm Klose,/timm-klose/profil/spieler/65255
1516,Cruciate Ligament Rupture,2016-02-08,2016-11-21,287,32,Kurt Zouma,/kurt-zouma/profil/spieler/157509
1516,Unknown Injury,2016-02-19,2016-06-01,103,12,Fabricio Coloccini,/fabricio-coloccini/profil/spieler/6150
1516,Muscle Injury,2016-02-13,2016-03-20,36,5,Cheik Tioté,/cheik-tiote/profil/spieler/33478
1516,Knee Injury,2015-09-05,2015-10-03,28,5,Cheik Tioté,/cheik-tiote/profil/spieler/33478
1516,Groin Injury,2015-08-15,2015-08-24,9,2,Moussa Sissoko,/moussa-sissoko/profil/spieler/46001
1516,Torn Meniscus,2015-09-10,2015-12-03,84,17,Thibaut Courtois,/thibaut-courtois/profil/spieler/108390
1516,Shoulder Injury,2016-02-13,2016-03-01,17,5,Matteo Darmian,/matteo-darmian/profil/spieler/54906
1516,Unknown Injury,2015-12-08,2015-12-27,19,4,Matteo Darmian,/matteo-darmian/profil/spieler/54906
1516,Muscle Injury,2016-03-18,2016-04-17,30,5,Sam Byram,/sam-byram/profil/spieler/236953
1516,Hairline crack in calfbone,2015-08-01,2016-04-04,247,47,Jack Wilshere,/jack-wilshere/profil/spieler/74223
1516,Ankle Injury,2016-01-01,2016-02-03,33,8,Ryan Mason,/ryan-mason/profil/spieler/61834
1516,Ankle Injury,2015-11-29,2015-12-19,20,5,Ryan Mason,/ryan-mason/profil/spieler/61834
1516,Bruised Knee,2015-09-13,2015-10-17,34,8,Ryan Mason,/ryan-mason/profil/spieler/61834
1516,Minor Knock,2016-01-14,2016-01-18,4,1,Jon Flanagan,/jon-flanagan/profil/spieler/145922
1516,Thigh Problems,2015-07-25,2016-01-09,168,26,Steven Pienaar,/steven-pienaar/profil/spieler/4321
1516,Unknown Injury,2016-01-09,2016-06-30,173,19,Kevin Mbabu,/kevin-mbabu/profil/spieler/183321
1516,Achilles tendon problems,2015-10-03,2015-11-06,34,4,Kevin Mbabu,/kevin-mbabu/profil/spieler/183321
1516,Foot Injury,2015-09-26,2015-11-03,38,7,Heung-min Son,/heung-min-son/profil/spieler/91845
1516,Thigh Problems,2015-12-08,2016-01-03,26,2,Emanuele Giaccherini,/emanuele-giaccherini/profil/spieler/84835
1516,Torn Muscle,2015-09-29,2015-10-20,21,2,Emanuele Giaccherini,/emanuele-giaccherini/profil/spieler/84835
1516,Strain,2015-09-17,2015-09-27,10,3,Emanuele Giaccherini,/emanuele-giaccherini/profil/spieler/84835
1516,Knock,2016-01-07,2016-01-21,14,3,Fernandinho,/fernandinho/profil/spieler/26267
1516,Hamstring Injury,2016-05-02,2016-05-23,21,2,Per Mertesacker,/per-mertesacker/profil/spieler/6710
1516,Ill,2015-08-20,2015-09-10,21,2,Per Mertesacker,/per-mertesacker/profil/spieler/6710
1516,Knee Injury,2016-03-29,2016-12-12,258,32,Rob Elliot,/rob-elliot/profil/spieler/39037
1516,Hamstring Injury,2016-01-06,2016-01-11,5,1,Kolo Touré,/kolo-toure/profil/spieler/3202
1516,Thigh Problems,2015-10-28,2015-11-21,24,5,Kolo Touré,/kolo-toure/profil/spieler/3202
