fixture_id,date,gameweek,home_team,away_team,season,tag,player_id
562,2023-12-26T17:30:00Z,19,BUR,LIV,2324,latest,
563,2023-12-26T20:00:00Z,19,MUN,AVL,2324,latest,
564,2023-12-27T19:30:00Z,19,BRE,WOL,2324,latest,
565,2023-12-27T19:30:00Z,19,CHE,CRY,2324,latest,
566,2023-12-27T20:15:00Z,19,EVE,MCI,2324,latest,
567,2023-12-28T19:30:00Z,19,BHA,TOT,2324,latest,
568,2023-12-28T20:15:00Z,19,ARS,WHU,2324,latest,
569,2023-12-30T12:30:00Z,20,LUT,CHE,2324,latest,
570,2023-12-30T15:00:00Z,20,AVL,BUR,2324,latest,
571,2023-12-30T15:00:00Z,20,CRY,BRE,2324,latest,
572,2023-12-30T15:00:00Z,20,MCI,SHU,2324,latest,
573,2023-12-30T15:00:00Z,20,WOL,EVE,2324,latest,
574,2023-12-30T17:30:00Z,20,NFO,MUN,2324,latest,
575,2023-12-31T14:00:00Z,20,FUL,ARS,2324,latest,
576,2023-12-31T14:00:00Z,20,TOT,BOU,2324,latest,
577,2024-01-01T20:00:00Z,20,LIV,NEW,2324,latest,
578,2024-01-02T19:30:00Z,20,WHU,BHA,2324,latest,
579,2024-01-12T19:45:00Z,21,BUR,LUT,2324,latest,
580,2024-01-13T12:30:00Z,21,CHE,FUL,2324,latest,
581,2024-01-13T17:30:00Z,21,NEW,MCI,2324,latest,
582,2024-01-14T14:00:00Z,21,EVE,AVL,2324,latest,
583,2024-01-14T16:30:00Z,21,MUN,TOT,2324,latest,
584,2024-01-20T12:30:00Z,21,ARS,CRY,2324,latest,
585,2024-01-20T17:30:00Z,21,BRE,NFO,2324,latest,
586,2024-01-21T14:00:00Z,21,SHU,WHU,2324,latest,
587,2024-01-21T16:30:00Z,21,BOU,LIV,2324,latest,
588,2024-01-22T19:45:00Z,21,BHA,WOL,2324,latest,
589,2024-01-30T19:30:00Z,22,NFO,ARS,2324,latest,
590,2024-01-30T19:45:00Z,22,FUL,EVE,2324,latest,
591,2024-01-30T19:45:00Z,22,LUT,BHA,2324,latest,
592,2024-01-30T20:00:00Z,22,CRY,SHU,2324,latest,
593,2024-01-30T20:15:00Z,22,AVL,NEW,2324,latest,
594,2024-01-31T19:30:00Z,22,MCI,BUR,2324,latest,
595,2024-01-31T19:30:00Z,22,TOT,BRE,2324,latest,
596,2024-01-31T20:15:00Z,22,LIV,CHE,2324,latest,
597,2024-02-01T19:30:00Z,22,WHU,BOU,2324,latest,
598,2024-02-01T20:15:00Z,22,WOL,MUN,2324,latest,
599,2024-02-03T12:30:00Z,23,EVE,TOT,2324,latest,
600,2024-02-03T15:00:00Z,23,BHA,CRY,2324,latest,
601,2024-02-03T15:00:00Z,23,BUR,FUL,2324,latest,
602,2024-02-03T15:00:00Z,23,NEW,LUT,2324,latest,
603,2024-02-03T17:30:00Z,23,SHU,AVL,2324,latest,
604,2024-02-04T14:00:00Z,23,BOU,NFO,2324,latest,
605,2024-02-04T14:00:00Z,23,CHE,WOL,2324,latest,
606,2024-02-04T14:00:00Z,23,MUN,WHU,2324,latest,
607,2024-02-04T16:30:00Z,23,ARS,LIV,2324,latest,
608,2024-02-05T20:00:00Z,23,BRE,MCI,2324,latest,
609,2024-02-10T12:30:00Z,24,MCI,EVE,2324,latest,
610,2024-02-10T15:00:00Z,24,FUL,BOU,2324,latest,
611,2024-02-10T15:00:00Z,24,LIV,BUR,2324,latest,
612,2024-02-10T15:00:00Z,24,LUT,SHU,2324,latest,
613,2024-02-10T15:00:00Z,24,TOT,BHA,2324,latest,
614,2024-02-10T15:00:00Z,24,WOL,BRE,2324,latest,
615,2024-02-10T17:30:00Z,24,NFO,NEW,2324,latest,
616,2024-02-11T14:00:00Z,24,WHU,ARS,2324,latest,
617,2024-02-11T16:30:00Z,24,AVL,MUN,2324,latest,
618,2024-02-12T20:00:00Z,24,CRY,CHE,2324,latest,
619,2024-02-17T12:30:00Z,25,BRE,LIV,2324,latest,
620,2024-02-17T15:00:00Z,25,BUR,ARS,2324,latest,
621,2024-02-17T15:00:00Z,25,FUL,AVL,2324,latest,
622,2024-02-17T15:00:00Z,25,NEW,BOU,2324,latest,
623,2024-02-17T15:00:00Z,25,NFO,WHU,2324,latest,
624,2024-02-17T15:00:00Z,25,TOT,WOL,2324,latest,
625,2024-02-17T17:30:00Z,25,MCI,CHE,2324,latest,
626,2024-02-18T14:00:00Z,25,SHU,BHA,2324,latest,
627,2024-02-18T16:30:00Z,25,LUT,MUN,2324,latest,
628,2024-02-19T20:00:00Z,25,EVE,CRY,2324,latest,
629,2024-02-20T19:30:00Z,25,MCI,BRE,2324,latest,
630,2024-02-21T19:30:00Z,25,LIV,LUT,2324,latest,
631,2024-02-24T15:00:00Z,26,AVL,NFO,2324,latest,
632,2024-02-24T15:00:00Z,26,BHA,EVE,2324,latest,
633,2024-02-24T15:00:00Z,26,CRY,BUR,2324,latest,
634,2024-02-24T15:00:00Z,26,MUN,FUL,2324,latest,
635,2024-02-24T17:30:00Z,26,BOU,MCI,2324,latest,
636,2024-02-24T20:00:00Z,26,ARS,NEW,2324,latest,
637,2024-02-25T13:30:00Z,26,WOL,SHU,2324,latest,
638,2024-02-26T20:00:00Z,26,WHU,BRE,2324,latest,
639,2024-03-02T15:00:00Z,27,BRE,CHE,2324,latest,
640,2024-03-02T15:00:00Z,27,EVE,WHU,2324,latest,
641,2024-03-02T15:00:00Z,27,FUL,BHA,2324,latest,
642,2024-03-02T15:00:00Z,27,NEW,WOL,2324,latest,
643,2024-03-02T15:00:00Z,27,NFO,LIV,2324,latest,
644,2024-03-02T15:00:00Z,27,TOT,CRY,2324,latest,
645,2024-03-02T17:30:00Z,27,LUT,AVL,2324,latest,
646,2024-03-03T13:00:00Z,27,BUR,BOU,2324,latest,
647,2024-03-03T15:30:00Z,27,MCI,MUN,2324,latest,
648,2024-03-04T20:00:00Z,27,SHU,ARS,2324,latest,
649,2024-03-09T12:30:00Z,28,MUN,EVE,2324,latest,
650,2024-03-09T15:00:00Z,28,BOU,SHU,2324,latest,
651,2024-03-09T15:00:00Z,28,CRY,LUT,2324,latest,
652,2024-03-09T15:00:00Z,28,WOL,FUL,2324,latest,
653,2024-03-09T17:30:00Z,28,ARS,BRE,2324,latest,
654,2024-03-10T13:00:00Z,28,AVL,TOT,2324,latest,
655,2024-03-10T14:00:00Z,28,BHA,NFO,2324,latest,
656,2024-03-10T14:00:00Z,28,WHU,BUR,2324,latest,
657,2024-03-10T15:45:00Z,28,LIV,MCI,2324,latest,
658,2024-03-11T20:00:00Z,28,CHE,NEW,2324,latest,
659,2024-03-13T19:30:00Z,28,BOU,LUT,2324,latest,
660,2024-03-16T15:00:00Z,29,BUR,BRE,2324,latest,
661,2024-03-16T15:00:00Z,29,LUT,NFO,2324,latest,
662,2024-03-16T17:30:00Z,29,FUL,TOT,2324,latest,
663,2024-03-17T14:00:00Z,29,WHU,AVL,2324,latest,
664,2024-03-30T12:30:00Z,30,NEW,WHU,2324,latest,
665,2024-03-30T15:00:00Z,30,BOU,EVE,2324,latest,
666,2024-03-30T15:00:00Z,30,CHE,BUR,2324,latest,
667,2024-03-30T15:00:00Z,30,NFO,CRY,2324,latest,
668,2024-03-30T15:00:00Z,30,SHU,FUL,2324,latest,
669,2024-03-30T15:00:00Z,30,TOT,LUT,2324,latest,
670,2024-03-30T17:30:00Z,30,AVL,WOL,2324,latest,
671,2024-03-30T20:00:00Z,30,BRE,MUN,2324,latest,
672,2024-03-31T13:00:00Z,30,LIV,BHA,2324,latest,
673,2024-03-31T15:30:00Z,30,MCI,ARS,2324,latest,
674,2024-04-02T18:30:00Z,31,NEW,EVE,2324,latest,
675,2024-04-02T18:30:00Z,31,NFO,FUL,2324,latest,
676,2024-04-02T18:45:00Z,31,BOU,CRY,2324,latest,
677,2024-04-02T18:45:00Z,31,BUR,WOL,2324,latest,
678,2024-04-02T19:15:00Z,31,WHU,TOT,2324,latest,
679,2024-04-03T18:30:00Z,31,ARS,LUT,2324,latest,
680,2024-04-03T18:30:00Z,31,BRE,BHA,2324,latest,
681,2024-04-03T19:15:00Z,31,MCI,AVL,2324,latest,
682,2024-04-04T18:30:00Z,31,LIV,SHU,2324,latest,
683,2024-04-04T19:15:00Z,31,CHE,MUN,2324,latest,
684,2024-04-06T11:30:00Z,32,CRY,MCI,2324,latest,
685,2024-04-06T14:00:00Z,32,AVL,BRE,2324,latest,
686,2024-04-06T14:00:00Z,32,EVE,BUR,2324,latest,
687,2024-04-06T14:00:00Z,32,FUL,NEW,2324,latest,
688,2024-04-06T14:00:00Z,32,LUT,BOU,2324,latest,
689,2024-04-06T14:00:00Z,32,WOL,WHU,2324,latest,
690,2024-04-06T16:30:00Z,32,BHA,ARS,2324,latest,
691,2024-04-07T14:30:00Z,32,MUN,LIV,2324,latest,
692,2024-04-07T16:30:00Z,32,SHU,CHE,2324,latest,
693,2024-04-07T17:00:00Z,32,TOT,NFO,2324,latest,
694,2024-04-13T11:30:00Z,33,NEW,TOT,2324,latest,
695,2024-04-13T14:00:00Z,33,BRE,SHU,2324,latest,
696,2024-04-13T14:00:00Z,33,BUR,BHA,2324,latest,
697,2024-04-13T14:00:00Z,33,MCI,LUT,2324,latest,
698,2024-04-13T14:00:00Z,33,NFO,WOL,2324,latest,
699,2024-04-13T16:30:00Z,33,BOU,MUN,2324,latest,
700,2024-04-14T13:00:00Z,33,LIV,CRY,2324,latest,
701,2024-04-14T13:00:00Z,33,WHU,FUL,2324,latest,
702,2024-04-14T15:30:00Z,33,ARS,AVL,2324,latest,
703,2024-04-15T19:00:00Z,33,CHE,EVE,2324,latest,
704,2024-04-20T14:00:00Z,34,LUT,BRE,2324,latest,
705,2024-04-20T14:00:00Z,34,SHU,BUR,2324,latest,
706,2024-04-20T18:30:00Z,34,WOL,ARS,2324,latest,
707,2024-04-21T12:30:00Z,34,EVE,NFO,2324,latest,
708,2024-04-21T14:00:00Z,34,AVL,BOU,2324,latest,
709,2024-04-21T14:00:00Z,34,CRY,WHU,2324,latest,
710,2024-04-21T15:30:00Z,34,FUL,LIV,2324,latest,
711,2024-04-23T19:00:00Z,34,ARS,CHE,2324,latest,
712,2024-04-24T18:45:00Z,34,WOL,BOU,2324,latest,
713,2024-04-24T19:00:00Z,34,CRY,NEW,2324,latest,
714,2024-04-24T19:00:00Z,34,EVE,LIV,2324,latest,
715,2024-04-24T19:00:00Z,34,MUN,SHU,2324,latest,
716,2024-04-25T19:00:00Z,34,BHA,MCI,2324,latest,
717,2024-04-27T11:30:00Z,35,WHU,LIV,2324,latest,
718,2024-04-27T14:00:00Z,35,FUL,CRY,2324,latest,
719,2024-04-27T14:00:00Z,35,MUN,BUR,2324,latest,
720,2024-04-27T14:00:00Z,35,NEW,SHU,2324,latest,
721,2024-04-27T14:00:00Z,35,WOL,LUT,2324,latest,
722,2024-04-27T16:30:00Z,35,EVE,BRE,2324,latest,
723,2024-04-27T19:00:00Z,35,AVL,CHE,2324,latest,
724,2024-04-28T13:00:00Z,35,BOU,BHA,2324,latest,
725,2024-04-28T13:00:00Z,35,TOT,ARS,2324,latest,
726,2024-04-28T15:30:00Z,35,NFO,MCI,2324,latest,
727,2024-05-02T18:30:00Z,35,CHE,TOT,2324,latest,
728,2024-05-03T19:00:00Z,36,LUT,EVE,2324,latest,
729,2024-05-04T11:30:00Z,36,ARS,BOU,2324,latest,
730,2024-05-04T14:00:00Z,36,BRE,FUL,2324,latest,
731,2024-05-04T14:00:00Z,36,BUR,NEW,2324,latest,
732,2024-05-04T14:00:00Z,36,SHU,NFO,2324,latest,
733,2024-05-04T16:30:00Z,36,MCI,WOL,2324,latest,
734,2024-05-05T13:00:00Z,36,BHA,AVL,2324,latest,
735,2024-05-05T13:00:00Z,36,CHE,WHU,2324,latest,
736,2024-05-05T15:30:00Z,36,LIV,TOT,2324,latest,
737,2024-05-06T19:00:00Z,36,CRY,MUN,2324,latest,
738,2024-05-11T11:30:00Z,37,FUL,MCI,2324,latest,
739,2024-05-11T14:00:00Z,37,BOU,BRE,2324,latest,
740,2024-05-11T14:00:00Z,37,EVE,SHU,2324,latest,
741,2024-05-11T14:00:00Z,37,NEW,BHA,2324,latest,
742,2024-05-11T14:00:00Z,37,TOT,BUR,2324,latest,
743,2024-05-11T14:00:00Z,37,WHU,LUT,2324,latest,
744,2024-05-11T14:00:00Z,37,WOL,CRY,2324,latest,
745,2024-05-11T16:30:00Z,37,NFO,CHE,2324,latest,
746,2024-05-12T15:30:00Z,37,MUN,ARS,2324,latest,
747,2024-05-13T19:00:00Z,37,AVL,LIV,2324,latest,
748,2024-05-14T19:00:00Z,37,TOT,MCI,2324,latest,
749,2024-05-15T18:45:00Z,37,BHA,CHE,2324,latest,
750,2024-05-15T19:00:00Z,37,MUN,NEW,2324,latest,
751,2024-05-19T15:00:00Z,38,ARS,EVE,2324,latest,
752,2024-05-19T15:00:00Z,38,BRE,NEW,2324,latest,
753,2024-05-19T15:00:00Z,38,BHA,MUN,2324,latest,
754,2024-05-19T15:00:00Z,38,BUR,NFO,2324,latest,
755,2024-05-19T15:00:00Z,38,CHE,BOU,2324,latest,
756,2024-05-19T15:00:00Z,38,CRY,AVL,2324,latest,
757,2024-05-19T15:00:00Z,38,LIV,WOL,2324,latest,
758,2024-05-19T15:00:00Z,38,LUT,FUL,2324,latest,
759,2024-05-19T15:00:00Z,38,MCI,WHU,2324,latest,
760,2024-05-19T15:00:00Z,38,SHU,TOT,2324,latest,
761,2022-08-05T19:00:00Z,1,CRY,ARS,2223,latest,
762,2022-08-06T11:30:00Z,1,FUL,LIV,2223,latest,
763,2022-08-06T14:00:00Z,1,BOU,AVL,2223,latest,
764,2022-08-06T14:00:00Z,1,LEE,WOL,2223,latest,
765,2022-08-06T14:00:00Z,1,NEW,NFO,2223,latest,
766,2022-08-06T14:00:00Z,1,TOT,SOU,2223,latest,
767,2022-08-06T16:30:00Z,1,EVE,CHE,2223,latest,
768,2022-08-07T13:00:00Z,1,LEI,BRE,2223,latest,
769,2022-08-07T13:00:00Z,1,MUN,BHA,2223,latest,
770,2022-08-07T15:30:00Z,1,WHU,MCI,2223,latest,
771,2022-08-13T11:30:00Z,2,AVL,EVE,2223,latest,
772,2022-08-13T14:00:00Z,2,ARS,LEI,2223,latest,
773,2022-08-13T14:00:00Z,2,BHA,NEW,2223,latest,
774,2022-08-13T14:00:00Z,2,MCI,BOU,2223,latest,
775,2022-08-13T14:00:00Z,2,SOU,LEE,2223,latest,
776,2022-08-13T14:00:00Z,2,WOL,FUL,2223,latest,
777,2022-08-13T16:30:00Z,2,BRE,MUN,2223,latest,
778,2022-08-14T13:00:00Z,2,NFO,WHU,2223,latest,
779,2022-08-14T15:30:00Z,2,CHE,TOT,2223,latest,
780,2022-08-15T19:00:00Z,2,LIV,CRY,2223,latest,
781,2022-08-20T11:30:00Z,3,TOT,WOL,2223,latest,
782,2022-08-20T14:00:00Z,3,CRY,AVL,2223,latest,
783,2022-08-20T14:00:00Z,3,EVE,NFO,2223,latest,
784,2022-08-20T14:00:00Z,3,FUL,BRE,2223,latest,
785,2022-08-20T14:00:00Z,3,LEI,SOU,2223,latest,
786,2022-08-20T16:30:00Z,3,BOU,ARS,2223,latest,
787,2022-08-21T13:00:00Z,3,LEE,CHE,2223,latest,
788,2022-08-21T13:00:00Z,3,WHU,BHA,2223,latest,
789,2022-08-21T15:30:00Z,3,NEW,MCI,2223,latest,
790,2022-08-22T19:00:00Z,3,MUN,LIV,2223,latest,
791,2022-08-27T11:30:00Z,4,SOU,MUN,2223,latest,
792,2022-08-27T14:00:00Z,4,BRE,EVE,2223,latest,
793,2022-08-27T14:00:00Z,4,BHA,LEE,2223,latest,
794,2022-08-27T14:00:00Z,4,CHE,LEI,2223,latest,
795,2022-08-27T14:00:00Z,4,LIV,BOU,2223,latest,
796,2022-08-27T14:00:00Z,4,MCI,CRY,2223,latest,
797,2022-08-27T16:30:00Z,4,ARS,FUL,2223,latest,
798,2022-08-28T13:00:00Z,4,AVL,WHU,2223,latest,
799,2022-08-28T13:00:00Z,4,WOL,NEW,2223,latest,
800,2022-08-28T15:30:00Z,4,NFO,TOT,2223,latest,
801,2022-08-30T18:30:00Z,5,CRY,BRE,2223,latest,
802,2022-08-30T18:30:00Z,5,FUL,BHA,2223,latest,
803,2022-08-30T18:45:00Z,5,SOU,CHE,2223,latest,
804,2022-08-30T19:00:00Z,5,LEE,EVE,2223,latest,
805,2022-08-31T18:30:00Z,5,ARS,AVL,2223,latest,
806,2022-08-31T18:30:00Z,5,BOU,WOL,2223,latest,
807,2022-08-31T18:30:00Z,5,MCI,NFO,2223,latest,
808,2022-08-31T18:45:00Z,5,WHU,TOT,2223,latest,
809,2022-08-31T19:00:00Z,5,LIV,NEW,2223,latest,
810,2022-09-01T19:00:00Z,5,LEI,MUN,2223,latest,
811,2022-09-03T11:30:00Z,6,EVE,LIV,2223,latest,
812,2022-09-03T14:00:00Z,6,BRE,LEE,2223,latest,
813,2022-09-03T14:00:00Z,6,CHE,WHU,2223,latest,
814,2022-09-03T14:00:00Z,6,NEW,CRY,2223,latest,
815,2022-09-03T14:00:00Z,6,NFO,BOU,2223,latest,
816,2022-09-03T14:00:00Z,6,TOT,FUL,2223,latest,
817,2022-09-03T14:00:00Z,6,WOL,SOU,2223,latest,
818,2022-09-03T16:30:00Z,6,AVL,MCI,2223,latest,
819,2022-09-04T13:00:00Z,6,BHA,LEI,2223,latest,
820,2022-09-04T15:30:00Z,6,MUN,ARS,2223,latest,
821,2022-09-16T19:00:00Z,8,AVL,SOU,2223,latest,
822,2022-09-16T19:00:00Z,8,NFO,FUL,2223,latest,
823,2022-09-17T11:30:00Z,8,WOL,MCI,2223,latest,
824,2022-09-17T14:00:00Z,8,NEW,BOU,2223,latest,
825,2022-09-17T16:30:00Z,8,TOT,LEI,2223,latest,
826,2022-09-18T11:00:00Z,8,BRE,ARS,2223,latest,
827,2022-09-18T13:15:00Z,8,EVE,WHU,2223,latest,
828,2022-10-01T11:30:00Z,9,ARS,TOT,2223,latest,
829,2022-10-01T14:00:00Z,9,BOU,BRE,2223,latest,
830,2022-10-01T14:00:00Z,9,CRY,CHE,2223,latest,
831,2022-10-01T14:00:00Z,9,FUL,NEW,2223,latest,
832,2022-10-01T14:00:00Z,9,LIV,BHA,2223,latest,
833,2022-10-01T14:00:00Z,9,SOU,EVE,2223,latest,
834,2022-10-01T16:30:00Z,9,WHU,WOL,2223,latest,
835,2022-10-02T13:00:00Z,9,MCI,MUN,2223,latest,
836,2022-10-02T15:30:00Z,9,LEE,AVL,2223,latest,
837,2022-10-03T19:00:00Z,9,LEI,NFO,2223,latest,
838,2022-10-08T14:00:00Z,10,BOU,LEI,2223,latest,
839,2022-10-08T14:00:00Z,10,CHE,WOL,2223,latest,
840,2022-10-08T14:00:00Z,10,MCI,SOU,2223,latest,
841,2022-10-08T14:00:00Z,10,NEW,BRE,2223,latest,
842,2022-10-08T16:30:00Z,10,BHA,TOT,2223,latest,
843,2022-10-09T13:00:00Z,10,CRY,LEE,2223,latest,
844,2022-10-09T13:00:00Z,10,WHU,FUL,2223,latest,
845,2022-10-09T15:30:00Z,10,ARS,LIV,2223,latest,
846,2022-10-09T18:00:00Z,10,EVE,MUN,2223,latest,
847,2022-10-10T19:00:00Z,10,NFO,AVL,2223,latest,
848,2022-10-14T19:00:00Z,11,BRE,BHA,2223,latest,
849,2022-10-15T11:30:00Z,11,LEI,CRY,2223,latest,
850,2022-10-15T14:00:00Z,11,FUL,BOU,2223,latest,
851,2022-10-15T14:00:00Z,11,WOL,NFO,2223,latest,
852,2022-10-15T16:30:00Z,11,TOT,EVE,2223,latest,
853,2022-10-16T13:00:00Z,11,AVL,CHE,2223,latest,
854,2022-10-16T13:00:00Z,11,LEE,ARS,2223,latest,
855,2022-10-16T13:00:00Z,11,MUN,NEW,2223,latest,
856,2022-10-16T13:00:00Z,11,SOU,WHU,2223,latest,
857,2022-10-16T15:30:00Z,11,LIV,MCI,2223,latest,
858,2022-10-18T18:30:00Z,12,BHA,NFO,2223,latest,
859,2022-10-18T19:15:00Z,12,CRY,WOL,2223,latest,
860,2022-10-19T18:30:00Z,12,BOU,SOU,2223,latest,
861,2022-10-19T18:30:00Z,12,BRE,CHE,2223,latest,
862,2022-10-19T18:30:00Z,12,LIV,WHU,2223,latest,
863,2022-10-19T18:30:00Z,12,NEW,EVE,2223,latest,
864,2022-10-19T19:15:00Z,12,MUN,TOT,2223,latest,
865,2022-10-20T18:30:00Z,12,FUL,AVL,2223,latest,
866,2022-10-20T19:15:00Z,12,LEI,LEE,2223,latest,
867,2022-10-22T11:30:00Z,13,NFO,LIV,2223,latest,
868,2022-10-22T14:00:00Z,13,EVE,CRY,2223,latest,
869,2022-10-22T14:00:00Z,13,MCI,BHA,2223,latest,
870,2022-10-22T16:30:00Z,13,CHE,MUN,2223,latest,
871,2022-10-23T13:00:00Z,13,AVL,BRE,2223,latest,
872,2022-10-23T13:00:00Z,13,LEE,FUL,2223,latest,
873,2022-10-23T13:00:00Z,13,SOU,ARS,2223,latest,
874,2022-10-23T13:00:00Z,13,WOL,LEI,2223,latest,
875,2022-10-23T15:30:00Z,13,TOT,NEW,2223,latest,
876,2022-10-24T19:00:00Z,13,WHU,BOU,2223,latest,
877,2022-10-29T11:30:00Z,14,LEI,MCI,2223,latest,
878,2022-10-29T14:00:00Z,14,BOU,TOT,2223,latest,
879,2022-10-29T14:00:00Z,14,BRE,WOL,2223,latest,
880,2022-10-29T14:00:00Z,14,BHA,CHE,2223,latest,
881,2022-10-29T14:00:00Z,14,CRY,SOU,2223,latest,
882,2022-10-29T14:00:00Z,14,NEW,AVL,2223,latest,
883,2022-10-29T16:30:00Z,14,FUL,EVE,2223,latest,
884,2022-10-29T18:45:00Z,14,LIV,LEE,2223,latest,
885,2022-10-30T14:00:00Z,14,ARS,NFO,2223,latest,
886,2022-10-30T16:15:00Z,14,MUN,WHU,2223,latest,
887,2022-11-05T15:00:00Z,15,LEE,BOU,2223,latest,
888,2022-11-05T15:00:00Z,15,MCI,FUL,2223,latest,
889,2022-11-05T15:00:00Z,15,NFO,BRE,2223,latest,
890,2022-11-05T15:00:00Z,15,WOL,BHA,2223,latest,
891,2022-11-05T17:30:00Z,15,EVE,LEI,2223,latest,
892,2022-11-06T12:00:00Z,15,CHE,ARS,2223,latest,
893,2022-11-06T14:00:00Z,15,AVL,MUN,2223,latest,
894,2022-11-06T14:00:00Z,15,SOU,NEW,2223,latest,
895,2022-11-06T14:00:00Z,15,WHU,CRY,2223,latest,
896,2022-11-06T16:30:00Z,15,TOT,LIV,2223,latest,
897,2022-11-12T12:30:00Z,16,MCI,BRE,2223,latest,
898,2022-11-12T15:00:00Z,16,BOU,EVE,2223,latest,
899,2022-11-12T15:00:00Z,16,LIV,SOU,2223,latest,
900,2022-11-12T15:00:00Z,16,NFO,CRY,2223,latest,
901,2022-11-12T15:00:00Z,16,TOT,LEE,2223,latest,
902,2022-11-12T15:00:00Z,16,WHU,LEI,2223,latest,
903,2022-11-12T17:30:00Z,16,NEW,CHE,2223,latest,
904,2022-11-12T19:45:00Z,16,WOL,ARS,2223,latest,
905,2022-11-13T14:00:00Z,16,BHA,AVL,2223,latest,
906,2022-11-13T16:30:00Z,16,FUL,MUN,2223,latest,
907,2022-12-26T12:30:00Z,17,BRE,TOT,2223,latest,
908,2022-12-26T15:00:00Z,17,CRY,FUL,2223,latest,
909,2022-12-26T15:00:00Z,17,EVE,WOL,2223,latest,
910,2022-12-26T15:00:00Z,17,LEI,NEW,2223,latest,
911,2022-12-26T15:00:00Z,17,SOU,BHA,2223,latest,
912,2022-12-26T17:30:00Z,17,AVL,LIV,2223,latest,
913,2022-12-26T20:00:00Z,17,ARS,WHU,2223,latest,
914,2022-12-27T17:30:00Z,17,CHE,BOU,2223,latest,
915,2022-12-27T20:00:00Z,17,MUN,NFO,2223,latest,
916,2022-12-28T20:00:00Z,17,LEE,MCI,2223,latest,
917,2022-12-30T19:45:00Z,18,WHU,BRE,2223,latest,
918,2022-12-30T20:00:00Z,18,LIV,LEI,2223,latest,
919,2022-12-31T12:30:00Z,18,WOL,MUN,2223,latest,
920,2022-12-31T15:00:00Z,18,BOU,CRY,2223,latest,
921,2022-12-31T15:00:00Z,18,FUL,SOU,2223,latest,
922,2022-12-31T15:00:00Z,18,MCI,EVE,2223,latest,
923,2022-12-31T15:00:00Z,18,NEW,LEE,2223,latest,
924,2022-12-31T17:30:00Z,18,BHA,ARS,2223,latest,
925,2023-01-01T14:00:00Z,18,TOT,AVL,2223,latest,
926,2023-01-01T16:30:00Z,18,NFO,CHE,2223,latest,
927,2023-01-02T17:30:00Z,19,BRE,LIV,2223,latest,
928,2023-01-03T19:45:00Z,19,ARS,NEW,2223,latest,
929,2023-01-03T19:45:00Z,19,EVE,BHA,2223,latest,
930,2023-01-03T19:45:00Z,19,LEI,FUL,2223,latest,
931,2023-01-03T20:00:00Z,19,MUN,BOU,2223,latest,
932,2023-01-04T19:30:00Z,19,SOU,NFO,2223,latest,
933,2023-01-04T19:45:00Z,19,LEE,WHU,2223,latest,
934,2023-01-04T20:00:00Z,19,AVL,WOL,2223,latest,
935,2023-01-04T20:00:00Z,19,CRY,TOT,2223,latest,
936,2023-01-05T20:00:00Z,19,CHE,MCI,2223,latest,
937,2023-01-12T20:00:00Z,19,FUL,CHE,2223,latest,
938,2023-01-13T20:00:00Z,20,AVL,LEE,2223,latest,
939,2023-01-14T12:30:00Z,20,MUN,MCI,2223,latest,
940,2023-01-14T15:00:00Z,20,BHA,LIV,2223,latest,
941,2023-01-14T15:00:00Z,20,EVE,SOU,2223,latest,
942,2023-01-14T15:00:00Z,20,NFO,LEI,2223,latest,
943,2023-01-14T15:00:00Z,20,WOL,WHU,2223,latest,
944,2023-01-14T17:30:00Z,20,BRE,BOU,2223,latest,
945,2023-01-15T14:00:00Z,20,CHE,CRY,2223,latest,
946,2023-01-15T14:00:00Z,20,NEW,FUL,2223,latest,
947,2023-01-15T16:30:00Z,20,TOT,ARS,2223,latest,
948,2023-01-18T20:00:00Z,20,CRY,MUN,2223,latest,
949,2023-01-19T20:00:00Z,20,MCI,TOT,2223,latest,
950,2023-01-21T12:30:00Z,21,LIV,CHE,2223,latest,
951,2023-01-21T15:00:00Z,21,BOU,NFO,2223,latest,
952,2023-01-21T15:00:00Z,21,LEI,BHA,2223,latest,
953,2023-01-21T15:00:00Z,21,SOU,AVL,2223,latest,
954,2023-01-21T15:00:00Z,21,WHU,EVE,2223,latest,
955,2023-01-21T17:30:00Z,21,CRY,NEW,2223,latest,
956,2023-01-22T14:00:00Z,21,LEE,BRE,2223,latest,
957,2023-01-22T14:00:00Z,21,MCI,WOL,2223,latest,
958,2023-01-22T16:30:00Z,21,ARS,MUN,2223,latest,
959,2023-01-23T20:15:00Z,21,FUL,TOT,2223,latest,
960,2023-02-03T20:00:00Z,22,CHE,FUL,2223,latest,
961,2023-02-04T12:30:00Z,22,EVE,ARS,2223,latest,
962,2023-02-04T15:00:00Z,22,AVL,LEI,2223,latest,
963,2023-02-04T15:00:00Z,22,BRE,SOU,2223,latest,
964,2023-02-04T15:00:00Z,22,BHA,BOU,2223,latest,
965,2023-02-04T15:00:00Z,22,MUN,CRY,2223,latest,
966,2023-02-04T15:00:00Z,22,WOL,LIV,2223,latest,
967,2023-02-04T17:30:00Z,22,NEW,WHU,2223,latest,
968,2023-02-05T14:00:00Z,22,NFO,LEE,2223,latest,
969,2023-02-05T16:30:00Z,22,TOT,MCI,2223,latest,
970,2023-02-08T20:00:00Z,22,MUN,LEE,2223,latest,
971,2023-02-11T12:30:00Z,23,WHU,CHE,2223,latest,
