season,injury,from,until,days,games,player,url
1920,Hamstring Injury,2019-11-09,2020-01-15,67,11,Josip Drmic,/josip-drmic/profil/spieler/140579
1920,Hamstring Injury,2019-08-10,2019-08-28,18,3,Josip Drmic,/josip-drmic/profil/spieler/140579
1920,Fractured Foot,2019-10-07,2020-03-01,146,32,Ben Woodburn,/ben-woodburn/profil/spieler/344015
1920,Foot Injury,2019-09-26,2019-10-05,9,2,Bruno Jordão,/bruno-jordao/profil/spieler/415646
1920,Groin Injury,2020-02-03,2020-02-18,15,2,Erik Lamela,/erik-lamela/profil/spieler/111630
1920,Hamstring Injury,2019-10-23,2019-12-25,63,12,Erik Lamela,/erik-lamela/profil/spieler/111630
1920,Shoulder Injury,2020-08-01,2020-09-26,56,5,Pedro,/pedro/profil/spieler/65278
1920,Ill,2020-07-11,2020-07-11,0,1,Pedro,/pedro/profil/spieler/65278
1920,Arch pain,2020-07-01,2020-07-01,0,1,Pedro,/pedro/profil/spieler/65278
1920,Knee Problems,2020-02-22,2020-02-22,0,1,Pedro,/pedro/profil/spieler/65278
1920,Influenza,2019-12-29,2020-01-01,3,2,Pedro,/pedro/profil/spieler/65278
1920,Ill,2019-12-21,2019-12-23,2,1,Pedro,/pedro/profil/spieler/65278
1920,Achilles tendon rupture,2019-12-04,2019-12-10,6,3,Pedro,/pedro/profil/spieler/65278
1920,Achilles tendon rupture,2019-11-02,2019-11-20,18,3,Pedro,/pedro/profil/spieler/65278
1920,Groin Injury,2019-12-15,2020-01-23,39,8,Simon Moore,/simon-moore/profil/spieler/123536
1920,Bruised Rib,2020-07-10,2020-07-20,10,2,Kortney Hause,/kortney-hause/profil/spieler/233124
1920,Ankle Injury,2019-08-11,2019-08-22,11,1,Kortney Hause,/kortney-hause/profil/spieler/233124
1920,Knee Injury,2019-11-24,2020-01-17,54,10,Joel Ward,/joel-ward/profil/spieler/92572
1920,Knock,2019-08-25,2019-09-09,15,2,Joel Pereira,/joel-pereira/profil/spieler/192611
1920,Back Injury,2019-08-02,2019-08-16,14,1,Joel Pereira,/joel-pereira/profil/spieler/192611
1920,Hamstring Injury,2020-08-01,2020-09-13,43,2,César Azpilicueta,/cesar-azpilicueta/profil/spieler/57500
1920,Strain,2019-12-23,2019-12-25,2,,César Azpilicueta,/cesar-azpilicueta/profil/spieler/57500
1920,Hamstring Injury,2020-07-01,2020-07-04,3,1,Mark Noble,/mark-noble/profil/spieler/31835
1920,Ankle Injury,2020-01-02,2020-01-09,7,1,Mark Noble,/mark-noble/profil/spieler/31835
1920,Ankle Injury,2019-11-10,2019-11-22,12,,Mark Noble,/mark-noble/profil/spieler/31835
1920,Strain,2019-08-08,2019-08-23,15,2,Mark Noble,/mark-noble/profil/spieler/31835
1920,Knock,2019-12-09,2019-12-20,11,1,Karl Darlow,/karl-darlow/profil/spieler/99397
1920,Knee Injury,2020-07-17,2020-07-25,8,1,Moise Kean,/moise-kean/profil/spieler/364135
1920,Ankle Injury,2020-01-21,2020-06-20,151,9,Emil Krafth,/emil-krafth/profil/spieler/184528
1920,Thigh Muscle Strain,2019-08-29,2019-08-30,1,,Emil Krafth,/emil-krafth/profil/spieler/184528
1920,Knee Injury,2019-12-02,2019-12-07,5,1,Anwar El Ghazi,/anwar-el-ghazi/profil/spieler/183720
1920,Knee Injury,2019-12-02,2019-12-07,5,1,Anwar El Ghazi,/anwar-el-ghazi/profil/spieler/183720
1920,Ankle Injury,2019-08-05,2019-08-09,4,,Anwar El Ghazi,/anwar-el-ghazi/profil/spieler/183720
1920,Cruciate Ligament Injury,2020-01-01,2020-11-07,311,31,Tom Heaton,/tom-heaton/profil/spieler/34130
1920,Calf Strain,2019-11-10,2019-11-24,14,1,Tom Heaton,/tom-heaton/profil/spieler/34130
1920,Back Injury,2020-03-02,2020-03-07,5,1,Aaron Wan-Bissaka,/aaron-wan-bissaka/profil/spieler/477758
1920,Tonsillitis,2019-09-27,2019-10-19,22,3,Aaron Wan-Bissaka,/aaron-wan-bissaka/profil/spieler/477758
1920,Back Injury,2019-09-03,2019-09-13,10,,Aaron Wan-Bissaka,/aaron-wan-bissaka/profil/spieler/477758
1920,Calf Injury,2020-01-12,2020-01-24,12,2,Mario Vrancic,/mario-vrancic/profil/spieler/39372
1920,Calf Injury,2019-09-01,2019-11-07,67,7,Mario Vrancic,/mario-vrancic/profil/spieler/39372
1920,Knee Injury,2020-01-24,2020-03-08,44,7,Nampalys Mendy,/nampalys-mendy/profil/spieler/111051
1920,Hamstring Injury,2019-12-23,2020-01-27,35,7,Alex Iwobi,/alex-iwobi/profil/spieler/242631
1920,Bone Bruise,2019-07-22,2019-08-01,10,,Yasser Larouci,/yasser-larouci/profil/spieler/554251
1920,Knee Injury,2020-01-23,2020-01-31,8,1,Shane Long,/shane-long/profil/spieler/37304
1920,Knee Injury,2019-12-22,2019-12-31,9,2,Shane Long,/shane-long/profil/spieler/37304
1920,Metatarsal Fracture,2019-07-16,2019-09-18,64,7,Gedson Fernandes,/gedson-fernandes/profil/spieler/337800
1920,Calf Injury,2019-12-29,2020-01-13,15,,Víctor Camarasa,/victor-camarasa/profil/spieler/263856
1920,Fractured Foot,2019-12-09,2020-04-09,122,15,Arnaut Danjuma,/arnaut-danjuma/profil/spieler/355861
1920,Hamstring Injury,2019-07-29,2019-09-19,52,16,Arnaut Danjuma,/arnaut-danjuma/profil/spieler/355861
1920,Chest injury,2020-02-02,2020-02-28,26,2,Jefferson Lerma,/jefferson-lerma/profil/spieler/262980
1920,Groin Injury,2020-01-23,2020-01-31,8,1,Jefferson Lerma,/jefferson-lerma/profil/spieler/262980
1920,Knee Injury,2020-01-13,2020-01-17,4,,Jefferson Lerma,/jefferson-lerma/profil/spieler/262980
1920,Knock,2019-10-16,2019-10-25,9,1,Jefferson Lerma,/jefferson-lerma/profil/spieler/262980
1920,Cruciate Ligament Rupture,2019-09-25,2020-09-11,352,15,Meritan Shabani,/meritan-shabani/profil/spieler/379980
1920,Influenza,2019-09-07,2019-09-12,5,,Ilkay Gündogan,/ilkay-gundogan/profil/spieler/53622
1920,Knock,2019-04-26,2019-04-27,1,,Ilkay Gündogan,/ilkay-gundogan/profil/spieler/53622
1920,Knock,2018-12-27,2019-01-02,6,1,Ilkay Gündogan,/ilkay-gundogan/profil/spieler/53622
1920,Thigh Problems,2020-02-22,2020-03-07,14,,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
1920,Hip problems,2019-12-21,2020-02-01,42,,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
1920,Hip Injury,2019-08-10,2019-12-07,119,,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
1920,Shoulder Injury,2020-07-16,2020-09-28,74,7,Fabian Schär,/fabian-schar/profil/spieler/135343
1920,Thigh Muscle Strain,2020-01-02,2020-01-17,15,3,Fabian Schär,/fabian-schar/profil/spieler/135343
1920,Knock,2019-12-29,2019-12-31,2,,Fabian Schär,/fabian-schar/profil/spieler/135343
1920,Knee Injury,2019-10-20,2019-11-24,35,3,Fabian Schär,/fabian-schar/profil/spieler/135343
1920,Calf Injury,2019-09-15,2019-09-20,5,,Fabian Schär,/fabian-schar/profil/spieler/135343
1920,Achilles tendon rupture,2020-01-11,2020-10-18,281,30,Paul Dummett,/paul-dummett/profil/spieler/170321
1920,Groin Injury,2019-12-22,2020-01-10,19,4,Paul Dummett,/paul-dummett/profil/spieler/170321
1920,Thigh Muscle Strain,2020-02-03,2020-02-14,11,,Charlie Taylor,/charlie-taylor/profil/spieler/195633
1920,Thigh Muscle Strain,2019-12-01,2019-12-20,19,3,Charlie Taylor,/charlie-taylor/profil/spieler/195633
1920,Minor Knock,2020-01-17,2020-01-19,2,1,Solly March,/solly-march/profil/spieler/209212
1920,Groin Injury,2019-11-24,2020-01-10,47,9,Solly March,/solly-march/profil/spieler/209212
1920,Thigh Muscle Strain,2019-09-26,2019-10-04,8,1,Solly March,/solly-march/profil/spieler/209212
1920,Muscle Injury,2019-09-19,2019-09-23,4,1,Solly March,/solly-march/profil/spieler/209212
1920,Hamstring Injury,2020-01-24,2020-01-31,7,1,Todd Cantwell,/todd-cantwell/profil/spieler/332341
1920,Ankle Injury,2019-11-24,2019-11-30,6,,Todd Cantwell,/todd-cantwell/profil/spieler/332341
1920,Strain,2019-09-29,2019-10-04,5,,Todd Cantwell,/todd-cantwell/profil/spieler/332341
1920,Nasal Bone Fracture,2020-06-17,2020-06-26,9,3,Cédric Soares,/cedric-soares/profil/spieler/112988
1920,Knee Injury,2020-01-21,2020-03-02,41,11,Cédric Soares,/cedric-soares/profil/spieler/112988
1920,Calf Injury,2019-09-26,2019-11-08,43,6,Cédric Soares,/cedric-soares/profil/spieler/112988
1920,Muscle Injury,2020-01-06,2020-01-27,21,4,Nacho Monreal,/nacho-monreal/profil/spieler/43003
1920,Groin Injury,2020-06-19,2020-07-07,18,4,Sébastien Haller,/sebastien-haller/profil/spieler/181375
1920,Knee Injury,2019-08-11,2019-08-23,12,1,Sébastien Haller,/sebastien-haller/profil/spieler/181375
1920,Heel Bone Injury,2019-10-30,2020-02-22,115,18,Tom Cleverley,/tom-cleverley/profil/spieler/73484
1920,Ankle Injury,2020-02-24,2020-06-06,103,4,Jonny Otto,/jonny-otto/profil/spieler/175446
1920,Calf Injury,2019-09-01,2019-09-20,19,1,Moritz Leitner,/moritz-leitner/profil/spieler/82243
1920,Fractured Rib,2019-08-12,2019-09-08,27,4,Connor Ronan,/connor-ronan/profil/spieler/337787
1920,Calf Injury,2020-07-16,2020-07-25,9,2,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Shoulder Injury,2020-02-19,2020-06-08,110,4,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Strain,2020-01-06,2020-01-31,25,5,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Knock,2019-09-23,2019-09-27,4,1,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
1920,Ankle Injury,2019-09-02,2019-10-20,48,7,Alexandre Lacazette,/alexandre-lacazette/profil/spieler/93720
1920,Thigh Muscle Strain,2019-08-05,2019-08-19,14,1,Loris Karius,/loris-karius/profil/spieler/85864
1920,Hamstring Injury,2020-03-07,2020-05-31,85,,Nathan Holland,/nathan-holland/profil/spieler/337321
1920,Groin Injury,2019-12-15,2019-12-20,5,,Ashley Westwood,/ashley-westwood/profil/spieler/91317
1920,Groin Injury,2019-11-24,2019-12-13,19,3,Ashley Westwood,/ashley-westwood/profil/spieler/91317
1920,Thigh Muscle Strain,2020-06-24,2020-07-03,9,2,Christian Benteke,/christian-benteke/profil/spieler/50201
1920,Knock,2019-12-22,2020-01-31,40,7,Christian Benteke,/christian-benteke/profil/spieler/50201
1920,Knee Injury,2020-01-12,2020-01-30,18,2,Richarlison,/richarlison/profil/spieler/378710
1920,Knock,2019-11-11,2019-12-04,23,4,Ryan Bennett,/ryan-bennett/profil/spieler/67252
1920,Groin Strain,2019-10-20,2019-11-09,20,5,Ryan Bennett,/ryan-bennett/profil/spieler/67252
1920,Knock,2020-06-29,2020-07-11,12,2,Jannik Vestergaard,/jannik-vestergaard/profil/spieler/99331
1920,Head Injury,2020-01-23,2020-01-31,8,1,Jannik Vestergaard,/jannik-vestergaard/profil/spieler/99331
1920,Ill,2019-11-26,2019-12-07,11,2,Jannik Vestergaard,/jannik-vestergaard/profil/spieler/99331
1920,Unknown Injury,2019-08-30,2019-09-10,11,1,James Garner,/james-garner/profil/spieler/505219
1920,Thigh Muscle Strain,2020-01-18,2020-02-28,41,7,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
1920,Calf Injury,2019-12-09,2019-12-20,11,1,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
1920,Hamstring Injury,2019-09-22,2019-10-05,13,1,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
1920,Knee Injury,2019-08-12,2019-08-16,4,,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
1920,Quarantine,2020-03-12,2020-03-25,13,,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Foot Injury,2020-01-19,2020-02-18,30,4,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Knee Injury,2019-11-05,2019-11-17,12,2,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Hamstring Injury,2019-10-02,2019-10-18,16,1,Benjamin Mendy,/benjamin-mendy/profil/spieler/157495
1920,Distortion of the ankle,2019-11-09,2019-11-22,13,1,Ignacio Pussetto,/ignacio-pussetto/profil/spieler/283528
1920,Calf Injury,2020-06-02,2020-09-23,113,13,Fabian Delph,/fabian-delph/profil/spieler/50362
1920,Muscle Injury,2019-11-04,2019-12-20,46,7,Fabian Delph,/fabian-delph/profil/spieler/50362
1920,Muscle Injury,2019-10-06,2019-10-24,18,1,Fabian Delph,/fabian-delph/profil/spieler/50362
1920,Calf Injury,2019-08-03,2019-08-31,28,4,Fabian Delph,/fabian-delph/profil/spieler/50362
1920,Knock,2019-12-23,2020-01-20,28,6,Marcos Alonso,/marcos-alonso/profil/spieler/112515
1920,Ankle Injury,2019-09-12,2019-09-17,5,1,Davinson Sánchez,/davinson-sanchez/profil/spieler/341429
1920,Ankle Injury,2019-12-21,2020-06-05,167,15,John McGinn,/john-mcginn/profil/spieler/193116
1920,Strain,2020-06-18,2020-07-17,29,8,Christoph Zimmermann,/christoph-zimmermann/profil/spieler/77812
1920,Hamstring Injury,2020-02-16,2020-03-06,19,3,Christoph Zimmermann,/christoph-zimmermann/profil/spieler/77812
1920,Ankle Injury,2019-09-01,2019-11-22,82,8,Christoph Zimmermann,/christoph-zimmermann/profil/spieler/77812
1920,Knee Surgery,2019-07-10,2019-08-26,47,3,Christoph Zimmermann,/christoph-zimmermann/profil/spieler/77812
1920,Hamstring Injury,2020-01-02,2020-02-28,57,8,Kiko Femenía,/kiko-femenia/profil/spieler/76467
1920,Knock,2019-12-01,2019-12-04,3,1,Kiko Femenía,/kiko-femenia/profil/spieler/76467
1920,Ankle Injury,2020-06-12,2020-06-26,14,4,Sung-yueng Ki,/sung-yueng-ki/profil/spieler/81796
1920,Knock,2019-09-30,2020-02-26,149,8,Sung-yueng Ki,/sung-yueng-ki/profil/spieler/81796
1920,Knock,2020-06-11,2020-06-20,9,,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
1920,Ankle Injury,2019-12-23,2020-01-04,12,3,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
1920,Head Injury,2019-10-03,2019-10-07,4,1,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
1920,Knee Injury,2020-06-18,2020-06-23,5,1,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
1920,Groin Injury,2020-01-12,2020-02-08,27,4,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
1920,Groin Injury,2019-09-22,2019-10-20,28,3,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
1920,Unknown Injury,2020-03-11,2020-03-25,14,,James Maddison,/james-maddison/profil/spieler/294057
1920,Head Injury,2020-01-10,2020-01-11,1,1,James Maddison,/james-maddison/profil/spieler/294057
1920,Ill,2019-10-10,2019-10-18,8,,James Maddison,/james-maddison/profil/spieler/294057
1920,Ankle Injury,2019-09-23,2019-10-04,11,2,James Maddison,/james-maddison/profil/spieler/294057
1920,Hamstring Injury,2020-07-13,2020-07-25,12,2,Neil Taylor,/neil-taylor/profil/spieler/67416
1920,Groin Injury,2020-06-26,2020-06-30,4,1,Andreas Christensen,/andreas-christensen/profil/spieler/196948
1920,Head Injury,2020-02-18,2020-02-21,3,,Andreas Christensen,/andreas-christensen/profil/spieler/196948
1920,Groin Injury,2019-10-12,2019-11-08,27,6,Andreas Christensen,/andreas-christensen/profil/spieler/196948
1920,Knee Injury,2019-09-23,2019-09-27,4,1,Andreas Christensen,/andreas-christensen/profil/spieler/196948
1920,Knock,2019-08-15,2019-08-17,2,,Andreas Christensen,/andreas-christensen/profil/spieler/196948
1920,Knock,2020-07-23,2020-07-25,2,,Jarrod Bowen,/jarrod-bowen/profil/spieler/314875
1920,Back Injury,2020-07-12,2020-10-20,100,10,Étienne Capoue,/etienne-capoue/profil/spieler/63494
1920,Back Injury,2019-10-04,2019-11-06,33,5,Étienne Capoue,/etienne-capoue/profil/spieler/63494
1920,Back Injury,2019-08-25,2019-09-01,7,2,Étienne Capoue,/etienne-capoue/profil/spieler/63494
1920,Ill,2019-09-15,2019-09-25,10,3,Phil Foden,/phil-foden/profil/spieler/406635
1920,Bruise,2020-06-03,2020-06-20,17,,André Gomes,/andre-gomes/profil/spieler/221025
1920,Ankle Injury,2019-11-04,2020-02-21,109,17,André Gomes,/andre-gomes/profil/spieler/221025
1920,Bruised Rib,2019-09-02,2019-10-04,32,4,André Gomes,/andre-gomes/profil/spieler/221025
1920,Ankle Injury,2019-08-11,2019-08-16,5,,André Gomes,/andre-gomes/profil/spieler/221025
1920,Hip Injury,2020-01-04,2020-02-19,46,9,Yoshinori Muto,/yoshinori-muto/profil/spieler/230541
1920,Hamstring Injury,2019-10-08,2019-10-23,15,1,Romain Saïss,/romain-saiss/profil/spieler/204198
1920,Knock,2019-09-02,2019-09-13,11,,Romain Saïss,/romain-saiss/profil/spieler/204198
1920,Ankle Injury,2019-09-01,2019-10-18,47,4,Tom Trybull,/tom-trybull/profil/spieler/93831
1920,Knee Injury,2019-09-22,2019-09-27,5,1,Neal Maupay,/neal-maupay/profil/spieler/217115
1920,Hamstring Injury,2019-08-08,2019-11-09,93,14,James Chester,/james-chester/profil/spieler/73482
1920,Hamstring Injury,2019-10-20,2020-01-31,103,18,Danny Welbeck,/danny-welbeck/profil/spieler/67063
1920,Ill,2020-02-19,2020-02-22,3,1,Mason Greenwood,/mason-greenwood/profil/spieler/532826
1920,Back Injury,2019-10-07,2019-10-19,12,,Mason Greenwood,/mason-greenwood/profil/spieler/532826
1920,Tonsillitis,2019-09-20,2019-09-23,3,1,Mason Greenwood,/mason-greenwood/profil/spieler/532826
1920,Hamstring Injury,2020-02-09,2020-10-25,259,19,James Tomkins,/james-tomkins/profil/spieler/61592
1920,Thigh Problems,2020-02-21,2020-03-12,20,4,Marcos Rojo,/marcos-rojo/profil/spieler/93176
1920,Knock,2019-11-11,2020-07-31,263,40,Marcos Rojo,/marcos-rojo/profil/spieler/93176
1920,Calf Strain,2019-08-18,2019-09-25,38,6,Jonas Lössl,/jonas-lossl/profil/spieler/48870
1920,Fitness,2020-03-09,2020-04-01,23,1,Harry Kane,/harry-kane/profil/spieler/132098
1920,Thigh muscle rupture,2020-01-02,2020-03-09,67,14,Harry Kane,/harry-kane/profil/spieler/132098
1920,Ill,2019-11-01,2019-11-04,3,1,Harry Kane,/harry-kane/profil/spieler/132098
1920,Muscle Injury,2020-07-13,2020-07-14,1,,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Knock,2020-07-05,2020-07-11,6,1,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Calf Injury,2019-10-08,2019-10-26,18,2,Pedro Neto,/pedro-neto/profil/spieler/487465
1920,Abdominal Strain,2020-06-08,2020-07-08,30,4,Theo Walcott,/theo-walcott/profil/spieler/33713
1920,Knee Injury,2020-02-09,2020-02-28,19,1,Theo Walcott,/theo-walcott/profil/spieler/33713
1920,Calf Strain,2019-12-08,2019-12-25,17,3,Theo Walcott,/theo-walcott/profil/spieler/33713
1920,Knock,2019-11-24,2019-12-04,10,2,Theo Walcott,/theo-walcott/profil/spieler/33713
1920,Head Injury,2019-09-29,2019-10-18,19,1,Theo Walcott,/theo-walcott/profil/spieler/33713
1920,Ankle Injury,2020-06-16,2020-06-30,14,3,Callum Hudson-Odoi,/callum-hudson-odoi/profil/spieler/392768
1920,Corona virus,2020-03-12,2020-03-26,14,,Callum Hudson-Odoi,/callum-hudson-odoi/profil/spieler/392768
1920,Hamstring Injury,2020-02-04,2020-04-04,60,6,Callum Hudson-Odoi,/callum-hudson-odoi/profil/spieler/392768
1920,Knock,2019-11-21,2019-11-28,7,2,Callum Hudson-Odoi,/callum-hudson-odoi/profil/spieler/392768
1920,Hip Injury,2020-01-11,2020-01-27,16,3,Lukasz Fabianski,/lukasz-fabianski/profil/spieler/29692
1920,Hip Injury,2019-09-28,2020-01-01,95,14,Lukasz Fabianski,/lukasz-fabianski/profil/spieler/29692
1920,Groin Injury,2019-08-08,2019-08-09,1,,Lukasz Fabianski,/lukasz-fabianski/profil/spieler/29692
1920,Ankle Injury,2019-10-26,2020-01-22,88,20,Willy Boly,/willy-boly/profil/spieler/142310
1920,Strain,2019-12-05,2019-12-25,20,3,Harry Wilson,/harry-wilson/profil/spieler/279455
1920,Quarantine,2020-09-01,2020-09-14,13,2,Aaron Mooy,/aaron-mooy/profil/spieler/123951
1920,Knock,2020-01-02,2020-01-17,15,2,Aaron Mooy,/aaron-mooy/profil/spieler/123951
1920,Hip Injury,2019-12-15,2020-01-08,24,4,David Martin,/david-martin/profil/spieler/15930
1920,Ankle Injury,2020-06-28,2020-09-16,80,7,Matthew Lowton,/matthew-lowton/profil/spieler/102258
1920,Knee Injury,2020-02-03,2020-06-10,128,4,Matthew Lowton,/matthew-lowton/profil/spieler/102258
1920,Knee Injury,2020-01-12,2020-02-29,48,10,Timothy Fosu-Mensah,/timothy-fosu-mensah/profil/spieler/315131
1920,Groin Injury,2019-12-08,2020-01-31,54,9,Andros Townsend,/andros-townsend/profil/spieler/61842
1920,Bruise,2019-10-28,2019-11-08,11,1,Andros Townsend,/andros-townsend/profil/spieler/61842
1920,Hamstring Injury,2020-01-12,2020-02-22,41,6,Reiss Nelson,/reiss-nelson/profil/spieler/340325
1920,Ankle Injury,2019-10-08,2019-11-22,45,7,Reiss Nelson,/reiss-nelson/profil/spieler/340325
1920,Hip Injury,2019-12-08,2020-03-06,89,13,Jeffrey Schlupp,/jeffrey-schlupp/profil/spieler/157506
1920,Achilles tendon rupture,2020-05-28,2021-04-02,309,45,Jean-Philippe Gbamin,/jean-philippe-gbamin/profil/spieler/182894
1920,Hamstring Injury,2019-08-18,2020-04-03,229,32,Jean-Philippe Gbamin,/jean-philippe-gbamin/profil/spieler/182894
1920,Hamstring Injury,2019-07-18,2019-09-11,55,6,Odion Ighalo,/odion-ighalo/profil/spieler/62121
1920,Cals Sclerosis,2019-11-20,2019-11-30,10,1,John Egan,/john-egan/profil/spieler/121324
1920,Knock,2019-11-03,2019-11-08,5,,John Egan,/john-egan/profil/spieler/121324
1920,Ankle Injury,2020-06-22,2020-07-30,38,8,Joel Matip,/joel-matip/profil/spieler/82105
1920,Knee Injury,2019-10-28,2020-01-16,80,19,Joel Matip,/joel-matip/profil/spieler/82105
1920,Knee Injury,2020-02-24,2020-08-22,180,7,Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818
1920,Calf Strain,2019-12-08,2020-01-04,27,6,Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818
1920,Knock,2019-11-24,2019-11-30,6,,Morgan Schneiderlin,/morgan-schneiderlin/profil/spieler/56818
1920,Foot Injury,2020-06-21,2020-07-01,10,3,Djibril Sidibé,/djibril-sidibe/profil/spieler/161869
1920,Unknown Injury,2019-12-15,2019-12-18,3,2,Djibril Sidibé,/djibril-sidibe/profil/spieler/161869
1920,Cold,2020-03-05,2020-03-09,4,1,Philip Heise,/philip-heise/profil/spieler/112617
1920,Calf Injury,2019-09-02,2019-09-14,12,,Joe Willock,/joe-willock/profil/spieler/340329
1920,Back Injury,2019-09-22,2019-10-18,26,2,Tim Krul,/tim-krul/profil/spieler/33027
1920,Knock,2019-09-01,2019-09-13,12,,Tim Krul,/tim-krul/profil/spieler/33027
1920,Knock,2019-08-31,2019-08-31,0,,Leander Dendoncker,/leander-dendoncker/profil/spieler/168157
1920,Cruciate Ligament Rupture,2019-07-24,2020-06-30,342,50,Nathaniel Clyne,/nathaniel-clyne/profil/spieler/85177
1920,Ankle Injury,2019-12-06,2019-12-14,8,2,Harry Winks,/harry-winks/profil/spieler/249126
1920,Ankle Injury,2019-09-15,2019-09-27,12,3,Divock Origi,/divock-origi/profil/spieler/148368
1920,Ankle Injury,2020-02-16,2020-09-14,211,16,Ciaran Clark,/ciaran-clark/profil/spieler/98240
1920,Calf Injury,2019-12-09,2020-01-10,32,6,Ciaran Clark,/ciaran-clark/profil/spieler/98240
1920,Groin Injury,2020-01-12,2020-01-31,19,2,Gylfi Sigurdsson,/gylfi-sigurdsson/profil/spieler/90466
1920,Knock,2019-12-08,2019-12-20,12,2,Gylfi Sigurdsson,/gylfi-sigurdsson/profil/spieler/90466
1920,Ankle Injury,2019-11-11,2019-11-22,11,,Mohamed Salah,/mohamed-salah/profil/spieler/148455
1920,Ankle problems,2019-10-06,2019-10-22,16,1,Mohamed Salah,/mohamed-salah/profil/spieler/148455
1920,Back Injury,2019-11-04,2019-11-08,4,,James McArthur,/james-mcarthur/profil/spieler/41416
1920,Knock,2019-09-01,2019-09-21,20,1,James McArthur,/james-mcarthur/profil/spieler/41416
1920,Concussion,2020-03-01,2020-03-31,30,1,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
1920,Groin Injury,2020-01-26,2020-02-04,9,1,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
1920,Hamstring Injury,2019-11-24,2019-12-13,19,3,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
1920,Strain,2020-02-03,2020-02-15,12,1,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
1920,Hip Injury,2019-09-07,2019-10-20,43,8,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
1920,Foot Injury,2019-10-10,2020-01-10,92,17,Caglar Söyüncü,/caglar-soyuncu/profil/spieler/320141
1920,Unknown Injury,2020-06-11,2020-06-26,15,3,Danny Drinkwater,/danny-drinkwater/profil/spieler/73491
1920,Calf Injury,2020-01-23,2020-02-15,23,2,Danny Drinkwater,/danny-drinkwater/profil/spieler/73491
1920,Ankle Injury,2019-09-05,2019-11-29,85,9,Danny Drinkwater,/danny-drinkwater/profil/spieler/73491
1920,Strain,2020-01-02,2020-01-17,15,2,Teemu Pukki,/teemu-pukki/profil/spieler/46972
1920,Ankle Injury,2019-12-15,2019-12-20,5,,Teemu Pukki,/teemu-pukki/profil/spieler/46972
1920,Knock,2020-07-13,2020-07-31,18,3,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
1920,Groin Injury,2020-01-01,2020-01-21,20,5,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
1920,Groin Injury,2019-12-06,2019-12-21,15,3,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
1920,Groin Injury,2019-11-19,2019-11-26,7,2,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
1920,Hamstring Injury,2019-08-18,2019-09-12,25,2,Tanguy Ndombélé,/tanguy-ndombele/profil/spieler/450936
1920,Back Injury,2019-08-10,2019-08-16,6,,Kenny McLean,/kenny-mclean/profil/spieler/126600
1920,Thigh Muscle Strain,2020-07-06,2020-07-07,1,,Miguel Almirón,/miguel-almiron/profil/spieler/272999
1920,Knock,2020-02-06,2020-02-15,9,,Miguel Almirón,/miguel-almiron/profil/spieler/272999
1920,Groin Injury,2020-01-05,2020-01-10,5,,Miguel Almirón,/miguel-almiron/profil/spieler/272999
1920,Hamstring Injury,2019-12-09,2019-12-20,11,1,Miguel Almirón,/miguel-almiron/profil/spieler/272999
1920,Ankle Injury,2019-08-26,2019-08-30,4,1,Miguel Almirón,/miguel-almiron/profil/spieler/272999
1920,Tonsillitis,2020-01-05,2020-01-10,5,,Jamal Lewis,/jamal-lewis/profil/spieler/346018
