season,injury,from,until,days,games,player,url
2021,Torn Muscle,2021-01-16,2021-04-12,86,21,Tyreece John-Jules,/tyreece-john-jules/profil/spieler/503768
2021,Thigh Problems,2020-10-12,2020-11-29,48,11,Tyreece John-Jules,/tyreece-john-jules/profil/spieler/503768
2021,Knee Injury,2020-12-27,2021-10-11,288,38,Tom Cairney,/tom-cairney/profil/spieler/123275
2021,Muscle Injury,2021-02-25,2021-04-03,37,8,Juan Mata,/juan-mata/profil/spieler/44068
2021,Knee Problems,2020-12-30,2021-02-05,37,8,Danny Welbeck,/danny-welbeck/profil/spieler/67063
2021,Knock,2020-10-20,2020-10-25,5,,Danny Welbeck,/danny-welbeck/profil/spieler/67063
2021,Calf Injury,2021-02-18,2021-03-12,22,4,Yerry Mina,/yerry-mina/profil/spieler/289446
2021,Muscle Injury,2020-07-13,2020-09-12,61,3,Yerry Mina,/yerry-mina/profil/spieler/289446
2021,Thigh Muscle Strain,2021-02-03,2021-02-14,11,2,George Baldock,/george-baldock/profil/spieler/146690
2021,Knock,2021-01-03,2021-01-16,13,2,George Baldock,/george-baldock/profil/spieler/146690
2021,Ankle Injury,2021-01-28,2021-02-12,15,4,Josh Brownhill,/josh-brownhill/profil/spieler/293569
2021,Knock,2020-12-30,2021-01-11,12,1,Josh Brownhill,/josh-brownhill/profil/spieler/293569
2021,Virus Infection,2020-11-12,2020-12-05,23,2,Luka Milivojevic,/luka-milivojevic/profil/spieler/74300
2021,Muscle Fatigue,2020-07-02,2020-07-06,4,1,Nicolas Pépé,/nicolas-pepe/profil/spieler/343052
2021,Hamstring Injury,2020-10-26,2020-11-06,11,1,Ben Godfrey,/ben-godfrey/profil/spieler/343475
2021,Virus Infection,2021-01-06,2021-03-14,67,20,Scott Carson,/scott-carson/profil/spieler/14555
2021,Groin Injury,2020-07-18,2020-09-12,56,2,Christian Fuchs,/christian-fuchs/profil/spieler/6636
2021,Knock,2020-09-11,2021-03-01,171,28,Connor Wickham,/connor-wickham/profil/spieler/95435
2021,Hamstring Injury,2020-07-01,2020-07-25,24,6,Sean Longstaff,/sean-longstaff/profil/spieler/346707
2021,Virus Infection,2020-10-10,2020-10-17,7,,John Egan,/john-egan/profil/spieler/121324
2021,Calf Injury,2021-02-11,2021-02-12,1,,Ayoze Pérez,/ayoze-perez/profil/spieler/246968
2021,Thigh Muscle Strain,2021-02-03,2021-03-01,26,8,Wesley Fofana,/wesley-fofana/profil/spieler/475411
2021,Knee Injury,2020-12-27,2021-01-02,6,1,Wesley Fofana,/wesley-fofana/profil/spieler/475411
2021,Knee Injury,2020-11-09,2020-11-21,12,,Wesley Fofana,/wesley-fofana/profil/spieler/475411
2021,Hamstring Injury,2020-11-01,2020-11-15,14,2,Rhys Norrington-Davies,/rhys-norrington-davies/profil/spieler/543164
2021,Corona virus,2020-11-13,2020-11-24,11,1,Mohamed Salah,/mohamed-salah/profil/spieler/148455
2021,Ankle Injury,2021-04-03,2021-10-04,184,14,Tyler Onyango,/tyler-onyango/profil/spieler/663225
2021,Fractured Finger,2020-09-10,2020-11-21,72,9,Simon Moore,/simon-moore/profil/spieler/123536
2021,Muscle Injury,2021-01-26,2021-02-19,24,7,Sergio Reguilón,/sergio-reguilon/profil/spieler/282429
2021,Knock,2020-11-30,2020-12-05,5,1,Sergio Reguilón,/sergio-reguilon/profil/spieler/282429
2021,Knock,2020-11-02,2020-11-07,5,1,Sergio Reguilón,/sergio-reguilon/profil/spieler/282429
2021,Sprained ankle,2020-09-07,2020-09-19,12,,Sergio Reguilón,/sergio-reguilon/profil/spieler/282429
2021,Knee Injury,2020-11-30,2021-01-25,56,10,Conor Townsend,/conor-townsend/profil/spieler/146509
2021,Ankle problems,2020-09-01,2020-09-14,13,1,Conor Townsend,/conor-townsend/profil/spieler/146509
2021,Ankle Injury,2021-01-03,2021-04-05,92,15,Kortney Hause,/kortney-hause/profil/spieler/233124
2021,Groin Injury,2020-10-02,2020-12-11,70,7,Kortney Hause,/kortney-hause/profil/spieler/233124
2021,Quarantine,2021-06-21,2021-06-28,7,,Mason Mount,/mason-mount/profil/spieler/346483
2021,Ill,2021-01-03,2021-01-25,22,2,Illan Meslier,/illan-meslier/profil/spieler/542586
2021,Knock,2021-02-04,2021-02-14,10,1,Ciaran Clark,/ciaran-clark/profil/spieler/98240
2021,Calf Injury,2021-01-19,2021-01-29,10,2,Ciaran Clark,/ciaran-clark/profil/spieler/98240
2021,Thigh Muscle Strain,2020-09-25,2020-10-18,23,4,Ciaran Clark,/ciaran-clark/profil/spieler/98240
2021,Thigh Muscle Strain,2020-11-29,2020-12-06,7,,Neal Maupay,/neal-maupay/profil/spieler/217115
2021,Knee Surgery,2020-12-10,2021-03-17,97,20,Arthur Masuaku,/arthur-masuaku/profil/spieler/181380
2021,Torn Muscle Fibre,2020-11-18,2020-12-09,21,7,Moisés Caicedo,/moises-caicedo/profil/spieler/687626
2021,Knock,2021-01-31,2021-02-01,1,,Ryan Fraser,/ryan-fraser/profil/spieler/146795
2021,Groin Injury,2020-12-23,2021-01-11,19,4,Ryan Fraser,/ryan-fraser/profil/spieler/146795
2021,Hamstring Injury,2020-11-02,2020-12-15,43,4,Ryan Fraser,/ryan-fraser/profil/spieler/146795
2021,Ankle Injury,2020-08-31,2020-11-05,66,10,Christian Walton,/christian-walton/profil/spieler/208379
2021,Knock,2021-01-31,2021-02-12,12,2,Joel Ward,/joel-ward/profil/spieler/92572
2021,Groin Injury,2020-10-19,2020-11-22,34,3,Joel Ward,/joel-ward/profil/spieler/92572
2021,Back Injury,2021-03-29,2021-04-03,5,,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
2021,Back Injury,2020-12-27,2021-01-06,10,3,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
2021,Back Injury,2020-11-25,2020-11-28,3,,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
2021,Back Injury,2020-11-05,2020-11-06,1,,Victor Lindelöf,/victor-lindelof/profil/spieler/184573
2021,Knock,2020-10-10,2020-10-17,7,,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
2021,Knock,2020-09-10,2020-09-13,3,,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
2021,Foot Injury,2020-07-06,2020-07-10,4,1,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
2021,Foot Injury,2020-07-06,2020-07-10,4,1,David McGoldrick,/david-mcgoldrick/profil/spieler/35416
2021,Hamstring Injury,2021-03-06,2021-09-18,196,17,Tariq Lamptey,/tariq-lamptey/profil/spieler/504148
2021,Rest,2021-02-26,2021-02-28,2,1,Tariq Lamptey,/tariq-lamptey/profil/spieler/504148
2021,Hamstring Injury,2020-12-16,2021-02-24,70,16,Tariq Lamptey,/tariq-lamptey/profil/spieler/504148
2021,Thigh Muscle Strain,2020-12-08,2020-12-15,7,1,Tariq Lamptey,/tariq-lamptey/profil/spieler/504148
2021,Hamstring Injury,2020-10-04,2020-10-17,13,,Tariq Lamptey,/tariq-lamptey/profil/spieler/504148
2021,Unknown Injury,2021-05-13,2021-10-25,165,24,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-04-07,2021-04-22,15,4,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-03-18,2021-04-01,14,1,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-03-04,2021-03-11,7,1,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Unknown Injury,2021-02-18,2021-02-22,4,1,Oskar Buur,/oskar-buur/profil/spieler/293283
2021,Hamstring Injury,2021-03-14,2021-04-02,19,3,Heung-min Son,/heung-min-son/profil/spieler/91845
2021,Hamstring Injury,2020-09-27,2020-10-03,6,3,Heung-min Son,/heung-min-son/profil/spieler/91845
2021,Corona virus,2021-04-12,2021-04-22,10,1,Rúben Neves,/ruben-neves/profil/spieler/225161
2021,Muscle Injury,2020-09-08,2020-09-30,22,4,Bernardo Silva,/bernardo-silva/profil/spieler/241641
2021,Hamstring Injury,2021-02-07,2021-03-16,37,10,Paul Pogba,/paul-pogba/profil/spieler/122153
2021,Ankle Injury,2020-11-18,2020-12-01,13,3,Paul Pogba,/paul-pogba/profil/spieler/122153
2021,Corona virus,2020-08-27,2020-09-11,15,,Paul Pogba,/paul-pogba/profil/spieler/122153
2021,Hamstring Injury,2020-11-02,2020-12-16,44,4,Björn Engels,/bjorn-engels/profil/spieler/193469
2021,Calf Injury,2020-06-18,2020-10-18,122,16,Björn Engels,/bjorn-engels/profil/spieler/193469
2021,Shin bone bruise,2020-06-18,2020-10-18,122,16,Björn Engels,/bjorn-engels/profil/spieler/193469
2021,Calf Injury,2021-05-01,2021-05-14,13,3,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Calf Injury,2021-02-22,2021-04-01,38,5,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Calf Injury,2021-02-07,2021-02-13,6,1,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Calf Strain,2020-12-06,2020-12-31,25,5,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Groin Injury,2020-10-26,2020-11-06,11,1,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Knock,2020-10-18,2020-10-24,6,,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Knock,2020-10-15,2020-10-16,1,,James Rodríguez,/james-rodriguez/profil/spieler/88103
2021,Ankle Injury,2020-10-20,2020-11-07,18,2,Dara O'Shea,/dara-oshea/profil/spieler/401320
2021,Head Injury,2020-12-31,2021-01-01,1,,Alexandre Lacazette,/alexandre-lacazette/profil/spieler/93720
2021,Bruise,2021-05-03,2021-06-01,29,6,Shane Duffy,/shane-duffy/profil/spieler/119269
2021,Calf Injury,2020-09-11,2020-09-22,11,4,Jack Wilshere,/jack-wilshere/profil/spieler/74223
2021,Ankle Injury,2021-01-28,2021-07-01,154,23,Joel Matip,/joel-matip/profil/spieler/82105
2021,groin strain,2020-12-28,2021-01-21,24,5,Joel Matip,/joel-matip/profil/spieler/82105
2021,Back trouble,2020-12-14,2020-12-17,3,1,Joel Matip,/joel-matip/profil/spieler/82105
2021,Bruise,2020-10-19,2020-11-02,14,4,Joel Matip,/joel-matip/profil/spieler/82105
2021,Thigh Problems,2020-09-14,2020-10-15,31,5,Joel Matip,/joel-matip/profil/spieler/82105
2021,Knock,2021-02-11,2021-02-12,1,,Rodri,/rodri/profil/spieler/357565
2021,Virus Infection,2021-01-01,2021-01-12,11,3,Ferran Torres,/ferran-torres/profil/spieler/398184
2021,Knock,2020-11-15,2020-11-21,6,,Rhian Brewster,/rhian-brewster/profil/spieler/406560
2021,Muscular problems,2021-04-22,2021-05-06,14,2,Facundo Pellistri,/facundo-pellistri/profil/spieler/676318
2021,Muscle Injury,2021-04-07,2021-04-14,7,1,Facundo Pellistri,/facundo-pellistri/profil/spieler/676318
2021,Corona virus,2021-01-07,2021-01-25,18,5,Facundo Pellistri,/facundo-pellistri/profil/spieler/676318
2021,Muscle Injury,2020-08-21,2020-08-26,5,1,Facundo Pellistri,/facundo-pellistri/profil/spieler/676318
2021,Distortion of the ankle,2020-12-21,2020-12-10,11,,Cameron Carter-Vickers,/cameron-carter-vickers/profil/spieler/341049
2021,Fitness,2020-10-16,2020-11-04,19,6,Cameron Carter-Vickers,/cameron-carter-vickers/profil/spieler/341049
2021,Rest,2021-01-22,2021-01-24,2,1,John Stones,/john-stones/profil/spieler/186590
2021,Knock,2020-09-22,2020-10-02,10,3,John Stones,/john-stones/profil/spieler/186590
2021,Ankle Injury,2020-06-19,2020-06-27,8,2,John Stones,/john-stones/profil/spieler/186590
2021,Knock,2020-11-30,2020-12-05,5,1,Carlos Vinícius,/carlos-vinicius/profil/spieler/525287
2021,Back Injury,2021-02-02,2021-02-05,3,1,Alexis Mac Allister,/alexis-mac-allister/profil/spieler/534033
2021,Virus Infection,2020-11-07,2020-12-12,35,3,Alexis Mac Allister,/alexis-mac-allister/profil/spieler/534033
2021,Hamstring Injury,2021-05-03,2021-05-24,21,5,David Luiz,/david-luiz/profil/spieler/46741
2021,Ill,2020-12-25,2021-01-01,7,2,David Luiz,/david-luiz/profil/spieler/46741
2021,Head Injury,2020-12-01,2020-12-15,14,4,David Luiz,/david-luiz/profil/spieler/46741
2021,Knock,2020-11-27,2020-11-28,1,,David Luiz,/david-luiz/profil/spieler/46741
2021,Hamstring Injury,2020-10-26,2020-11-03,8,2,David Luiz,/david-luiz/profil/spieler/46741
2021,Neck Injury,2020-09-11,2020-09-18,7,1,David Luiz,/david-luiz/profil/spieler/46741
2021,Back Injury,2021-01-22,2021-05-12,110,23,Wes Morgan,/wes-morgan/profil/spieler/10003
2021,Thigh Muscle Strain,2020-09-07,2020-09-18,11,1,Wes Morgan,/wes-morgan/profil/spieler/10003
2021,Fitness,2021-03-23,2021-04-12,20,2,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
2021,Torn Knee Ligament,2021-02-09,2021-03-14,33,6,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
2021,Corona virus,2020-11-13,2020-12-04,21,2,Andriy Yarmolenko,/andriy-yarmolenko/profil/spieler/69015
2021,Patella problems,2020-11-11,2021-06-30,231,39,Joe Gomez,/joe-gomez/profil/spieler/256178
2021,Thigh Muscle Strain,2021-01-03,2021-02-15,43,8,Grady Diangana,/grady-diangana/profil/spieler/342048
2021,Stomach complaints,2021-03-26,2021-04-01,6,,Martin Dubravka,/martin-dubravka/profil/spieler/74960
2021,Heel Bone Injury,2020-08-25,2020-12-21,118,16,Martin Dubravka,/martin-dubravka/profil/spieler/74960
2021,Chest injury,2020-11-24,2020-12-13,19,3,Phil Bardsley,/phil-bardsley/profil/spieler/15773
2021,Virus Infection,2020-10-21,2020-11-05,15,2,Phil Bardsley,/phil-bardsley/profil/spieler/15773
2021,Ankle Surgery,2020-09-05,2021-04-04,211,47,Philippe Sandler,/philippe-sandler/profil/spieler/340460
2021,Knock,2020-12-02,2020-12-18,16,4,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2021,Quarantine,2020-11-18,2020-11-30,12,3,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2021,Knock,2020-09-28,2020-10-20,22,3,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2021,Muscle Injury,2020-09-20,2020-09-25,5,2,Oleksandr Zinchenko,/oleksandr-zinchenko/profil/spieler/203853
2021,Ligament Injury,2021-05-08,2021-05-22,14,4,Andreas Christensen,/andreas-christensen/profil/spieler/196948
2021,Knock,2021-02-12,2021-02-14,2,,Andreas Christensen,/andreas-christensen/profil/spieler/196948
2021,Knee Injury,2021-02-07,2021-04-25,77,10,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Knock,2021-01-27,2021-01-29,2,,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Virus Infection,2020-11-29,2020-12-25,26,4,Fabian Schär,/fabian-schar/profil/spieler/135343
2021,Thigh Muscle Strain,2021-02-08,2021-02-14,6,1,Timo Werner,/timo-werner/profil/spieler/170527
2021,Achilles tendon surgery,2021-05-24,2021-11-27,187,14,Nathan Ferguson,/nathan-ferguson/profil/spieler/507254
2021,Hamstring Injury,2020-09-11,2021-05-05,236,35,Nathan Ferguson,/nathan-ferguson/profil/spieler/507254
2021,Cruciate Ligament Rupture,2021-02-10,2022-01-07,331,49,James Justin,/james-justin/profil/spieler/413220
2021,Muscle Injury,2020-12-17,2021-02-13,58,12,Allan,/allan/profil/spieler/126422
2021,Groin Injury,2020-10-02,2020-10-16,14,1,Allan,/allan/profil/spieler/126422
2021,Virus Infection,2020-12-27,2021-01-12,16,3,Ederson,/ederson/profil/spieler/238223
2021,Hamstring Injury,2020-12-20,2021-03-14,84,23,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Knock,2020-11-22,2020-11-28,6,1,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Muscle Injury,2020-10-02,2020-10-21,19,2,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Thigh Muscle Strain,2020-08-22,2020-09-16,25,1,Giovani Lo Celso,/giovani-lo-celso/profil/spieler/348795
2021,Muscle Injury,2020-12-13,2021-01-12,30,5,Morgan Sanson,/morgan-sanson/profil/spieler/174094
2021,Contracture,2020-09-12,2020-09-16,4,1,Morgan Sanson,/morgan-sanson/profil/spieler/174094
2021,Virus Infection,2020-11-16,2020-11-28,12,2,Mohamed Elneny,/mohamed-elneny/profil/spieler/160438
2021,Cruciate Ligament Injury,2020-09-15,2021-03-15,181,51,Renat Dadashov,/renat-dadashov/profil/spieler/335461
2021,Knock,2020-12-13,2020-12-25,12,2,Ezri Konsa,/ezri-konsa/profil/spieler/413403
2021,Hamstring Injury,2021-01-03,2021-03-01,57,10,Jeffrey Schlupp,/jeffrey-schlupp/profil/spieler/157506
2021,Knock,2020-09-20,2020-10-17,27,2,Jeffrey Schlupp,/jeffrey-schlupp/profil/spieler/157506
2021,Strain,2020-10-16,2020-10-19,3,1,Edouard Mendy,/edouard-mendy/profil/spieler/442531
2021,Thigh Muscle Strain,2020-12-27,2021-01-15,19,3,Reece James,/reece-james/profil/spieler/472423
2021,Ankle Injury,2020-12-16,2020-12-25,9,1,Reece James,/reece-james/profil/spieler/472423
2021,Knock,2021-01-20,2021-04-18,88,15,Darren Randolph,/darren-randolph/profil/spieler/51321
2021,Ill,2021-01-18,2021-05-12,114,16,James Tomkins,/james-tomkins/profil/spieler/61592
2021,Hip Injury,2020-11-06,2020-11-26,20,2,James Tomkins,/james-tomkins/profil/spieler/61592
2021,Groin Injury,2020-11-15,2020-11-24,9,1,Rhys Williams,/rhys-williams/profil/spieler/503679
2021,Thigh Muscle Strain,2020-09-10,2020-10-18,38,8,Matty Longstaff,/matty-longstaff/profil/spieler/484387
2021,Ankle Injury,2021-02-05,2021-05-31,115,12,Alex Cochrane,/alex-cochrane/profil/spieler/392773
2021,Virus Infection,2020-10-23,2020-11-06,14,2,Jack Butland,/jack-butland/profil/spieler/128899
2021,Corona virus,2020-09-07,2020-09-21,14,1,Riyad Mahrez,/riyad-mahrez/profil/spieler/171424
2021,Hamstring Injury,2020-11-07,2020-12-07,30,6,Luke Shaw,/luke-shaw/profil/spieler/183288
2021,Ankle Injury,2020-07-14,2020-09-11,59,7,Luke Shaw,/luke-shaw/profil/spieler/183288
2021,Knee Injury,2020-08-21,2020-12-12,113,20,Alex Oxlade-Chamberlain,/alex-oxlade-chamberlain/profil/spieler/143424
2021,Finger Injury,2021-02-26,2021-04-20,53,8,Marek Rodak,/marek-rodak/profil/spieler/186901
2021,Cruciate Ligament Rupture,2021-01-16,2021-10-03,260,35,Will Smallbone,/will-smallbone/profil/spieler/444211
2021,Hamstring Injury,2020-10-14,2020-11-29,46,6,Will Smallbone,/will-smallbone/profil/spieler/444211
2021,Ankle Injury,2021-05-09,2021-06-13,35,6,Harry Maguire,/harry-maguire/profil/spieler/177907
2021,Arm Injury,2021-02-26,2021-03-05,7,1,Lukasz Fabianski,/lukasz-fabianski/profil/spieler/29692
2021,Strain,2020-12-30,2021-01-15,16,2,Lukasz Fabianski,/lukasz-fabianski/profil/spieler/29692
2021,Ankle Injury,2020-10-26,2020-11-06,11,1,Raphinha,/raphinha/profil/spieler/411295
2021,Knock,2020-10-23,2020-11-05,13,2,Yan Valery,/yan-valery/profil/spieler/406008
2021,Groin Strain,2020-11-21,2020-12-05,14,4,Toby Alderweireld,/toby-alderweireld/profil/spieler/42710
2021,Groin Injury,2021-01-28,2021-02-10,13,3,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Bruise,2020-11-09,2020-11-22,13,,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Virus Infection,2020-08-20,2020-09-15,26,3,Rayan Aït-Nouri,/rayan-ait-nouri/profil/spieler/578391
2021,Ankle Injury,2021-02-01,2021-03-05,32,6,Ian Poveda,/ian-poveda/profil/spieler/392763
2021,Hip Injury,2021-02-21,2021-04-12,50,9,James Maddison,/james-maddison/profil/spieler/294057
2021,Knee Injury,2021-01-04,2021-01-15,11,1,James Maddison,/james-maddison/profil/spieler/294057
2021,Knee Injury,2020-12-27,2021-01-02,6,1,James Maddison,/james-maddison/profil/spieler/294057
2021,Knee Injury,2020-12-07,2020-12-12,5,1,James Maddison,/james-maddison/profil/spieler/294057
2021,Hamstring Injury,2020-11-06,2020-11-07,1,,James Maddison,/james-maddison/profil/spieler/294057
2021,Hip Injury,2020-07-02,2020-09-12,72,6,James Maddison,/james-maddison/profil/spieler/294057
2021,Groin Strain,2018-07-11,2018-09-13,64,5,Florin Andone,/florin-andone/profil/spieler/177065
2021,Unknown Injury,2021-06-01,2021-07-10,39,,Mason Greenwood,/mason-greenwood/profil/spieler/532826
2021,Bruise,2020-11-05,2020-11-23,18,2,Mason Greenwood,/mason-greenwood/profil/spieler/532826
2021,Bruise,2020-10-17,2020-10-23,6,2,Mason Greenwood,/mason-greenwood/profil/spieler/532826
2021,Foot Injury,2021-03-04,2021-05-07,64,9,Abdoulaye Doucouré,/abdoulaye-doucoure/profil/spieler/127187
2021,Ankle Injury,2020-06-18,2020-10-19,123,20,Axel Tuanzebe,/axel-tuanzebe/profil/spieler/342046
2021,Virus Infection,2020-12-30,2021-01-15,16,2,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
2021,Groin Injury,2020-11-09,2020-12-10,31,3,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
2021,Strain,2020-09-28,2020-10-17,19,2,Ryan Fredericks,/ryan-fredericks/profil/spieler/140191
2021,Muscle Injury,2021-02-11,2021-03-01,18,4,Fabinho,/fabinho/profil/spieler/225693
2021,Muscular problems,2021-01-26,2021-02-06,11,3,Fabinho,/fabinho/profil/spieler/225693
2021,Hamstring Injury,2020-10-27,2020-11-21,25,4,Fabinho,/fabinho/profil/spieler/225693
2021,Muscle Injury,2021-03-25,2021-04-01,7,,N'Golo Kanté,/ngolo-kante/profil/spieler/225083
2021,Hamstring Injury,2021-01-09,2021-01-30,21,5,N'Golo Kanté,/ngolo-kante/profil/spieler/225083
2021,Rest,2020-09-22,2020-09-24,2,1,N'Golo Kanté,/ngolo-kante/profil/spieler/225083
2021,Knock,2020-10-17,2020-12-01,45,10,Jesse Lingard,/jesse-lingard/profil/spieler/141660
2021,Knock,2021-02-04,2021-02-13,9,2,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
2021,Hand Injury,2020-12-20,2020-12-25,5,,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
2021,Corona virus,2020-10-06,2020-10-24,18,1,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
2021,Thigh Muscle Strain,2020-09-09,2020-09-20,11,3,Stuart Armstrong,/stuart-armstrong/profil/spieler/130765
2021,Muscle Injury,2020-10-01,2020-10-21,20,3,Anthony Knockaert,/anthony-knockaert/profil/spieler/149237
2021,Hip problems,2021-01-28,2021-01-31,3,1,Bukayo Saka,/bukayo-saka/profil/spieler/433177
2021,Ankle Injury,2020-12-30,2021-01-01,2,,Bukayo Saka,/bukayo-saka/profil/spieler/433177
2021,Hamstring Injury,2020-11-23,2020-11-28,5,1,Bukayo Saka,/bukayo-saka/profil/spieler/433177
2021,Knee Injury,2020-12-20,2021-02-05,47,9,Jannik Vestergaard,/jannik-vestergaard/profil/spieler/99331
2021,Knock,2021-01-10,2021-06-30,171,21,Mamadou Sakho,/mamadou-sakho/profil/spieler/47713
2021,Calf Injury,2020-12-07,2020-12-27,20,4,Mamadou Sakho,/mamadou-sakho/profil/spieler/47713
2021,Hamstring Injury,2020-07-21,2020-09-14,55,2,Mamadou Sakho,/mamadou-sakho/profil/spieler/47713
2021,Knock,2020-11-03,2020-12-10,37,4,Jamie Shackleton,/jamie-shackleton/profil/spieler/534700
2021,Hamstring Injury,2021-01-04,2021-01-17,13,2,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
2021,Groin Injury,2020-12-23,2020-12-29,6,1,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
2021,Groin Injury,2020-10-19,2020-11-20,32,3,Jonjo Shelvey,/jonjo-shelvey/profil/spieler/71292
2021,Fracture of the orbit,2021-06-13,2021-08-15,63,2,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Thigh Muscle Strain,2021-02-01,2021-02-19,18,5,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Thigh Muscle Strain,2020-10-27,2020-12-19,53,12,Timothy Castagne,/timothy-castagne/profil/spieler/262226
2021,Calf Injury,2021-01-15,2021-02-01,17,4,Dani Ceballos,/dani-ceballos/profil/spieler/319745
2021,Ankle Injury,2020-10-18,2020-10-24,6,1,Dani Ceballos,/dani-ceballos/profil/spieler/319745
2021,Ankle Injury,2020-11-09,2020-12-16,37,3,Keinan Davis,/keinan-davis/profil/spieler/412660
2021,Knock,2021-01-21,2021-01-25,4,1,Kyle Walker,/kyle-walker/profil/spieler/95424
2021,Corona virus,2020-12-23,2021-01-04,12,2,Kyle Walker,/kyle-walker/profil/spieler/95424
2021,Knock,2021-01-31,2021-02-01,1,,Nathaniel Clyne,/nathaniel-clyne/profil/spieler/85177
2021,Knock,2020-11-24,2020-12-15,21,3,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
2021,Knock,2020-10-25,2020-11-22,28,2,Tyrick Mitchell,/tyrick-mitchell/profil/spieler/730893
2021,Calf Injury,2021-02-10,2021-02-16,6,1,Fabián Balbuena,/fabian-balbuena/profil/spieler/285548
2021,Virus Infection,2021-01-02,2021-01-18,16,2,Fabián Balbuena,/fabian-balbuena/profil/spieler/285548
2021,Groin Strain,2020-12-18,2020-12-21,3,1,Fabián Balbuena,/fabian-balbuena/profil/spieler/285548
2021,Knock,2020-09-23,2020-10-03,10,1,Branislav Ivanovic,/branislav-ivanovic/profil/spieler/36827
2021,Knock,2021-02-01,2021-02-04,3,1,Kurt Zouma,/kurt-zouma/profil/spieler/157509
2021,Rest,2020-12-28,2020-12-31,3,1,Kurt Zouma,/kurt-zouma/profil/spieler/157509
2021,Ankle Injury,2021-04-16,2021-04-22,6,2,Harry Kane,/harry-kane/profil/spieler/132098
2021,Ankle Injury,2021-01-29,2021-02-05,7,2,Harry Kane,/harry-kane/profil/spieler/132098
2021,Unknown Injury,2020-11-30,2020-12-05,5,1,Harry Kane,/harry-kane/profil/spieler/132098
2021,Corona virus,2021-03-24,2021-04-01,8,,Mateusz Klich,/mateusz-klich/profil/spieler/92738
2021,Thigh Muscle Strain,2020-12-30,2021-01-01,2,,Mateusz Klich,/mateusz-klich/profil/spieler/92738
2021,Calf Injury,2021-02-01,2021-02-05,4,1,Oriol Romeu,/oriol-romeu/profil/spieler/66100
2021,Calf Injury,2020-12-30,2021-01-29,30,5,Oriol Romeu,/oriol-romeu/profil/spieler/66100
2021,Foot Injury,2021-04-04,2021-06-01,58,9,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Thigh Muscle Strain,2021-01-31,2021-02-14,14,2,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Corona virus,2020-11-25,2020-12-10,15,1,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Muscle Fatigue,2020-11-22,2021-01-17,56,10,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Hip Injury,2020-09-28,2020-10-16,18,2,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Ankle problems,2020-07-12,2020-09-01,51,3,Jamaal Lascelles,/jamaal-lascelles/profil/spieler/183318
2021,Knee Injury,2020-12-10,2021-01-20,41,8,Konstantinos Tsimikas,/konstantinos-tsimikas/profil/spieler/338070
